name,reading,meaning,example
画名,がめい,１ 絵画の表題。２ 画家としての名声。,65
雅名,がめい,１ 物の風流な呼び名。菊を隠君子という類。詩歌などで用いる。２ 文筆家・画家・学者などが、本名以外につける風雅な名。森鴎外の「鴎外」など。号。,36
蒲生,がもう,滋賀県南東部、東近江(ひがしおうみ)市の地名。旧町名。旧町域は日野川が貫流する近江牛の産地。石塔寺がある。,1723
牙門,がもん,大将の陣屋の門。本陣。,28
我慾,がよく,自分一人の利益・満足だけを求める気持ち。,52
我欲,がよく,自分一人の利益・満足だけを求める気持ち。,98
瓦落,がら,取引相場が急にひどく落ちること。暴落。,0
硝子,ガラス,１ 高温で溶融状態にあったものが急速に冷却されて，結晶化せずに固化したもの。また，その状態。無定形状態の一つで，立体的な網目状構造をとる。２ ケイ酸塩ガラスのこと。二酸化ケイ素（ケイ砂）・炭酸ナトリウム（炭酸ソーダ）・炭酸カルシウム（炭酸石灰）などを高温で溶融し冷却して作る。透明・硬質で，もろい。種々の器具・建材などに用いる。玻璃はり。,5431
我利,がり,自分のためだけの利益。,48
画竜,がりゅう,絵にかいた竜。,9
画料,がりょう,１ 絵の代金。画稿料。２ 絵の題材。,45
臥竜,がりょう,１ 臥(ふ)してうずくまっている竜。２ すぐれた能力をもちながら、世に知られていない人物。,209
雅量,がりょう,人をよく受け入れるおおらかな心。,82
画力,がりょく,絵で表現する力。,137
芽鱗,がりん,葉または花になる芽を覆って保護するうろこ状の小片。,13
画歴,がれき,絵を描くようになってからの年月。画家としての経歴。,14
画楼,がろう,１ 美しく装飾した楼閣。２ 絵画を陳列した楼。,6
画論,がろん,絵画に関する理論や、画家の伝記・作品などの評論。また、その書物。,104
眼圧,がんあつ,眼球内の房水(ぼうすい)と硝子体(しょうしたい)の静水圧。眼球の形を維持し、角膜の透明性を保持する。房水の産生が多くなり、流出とのつりあいが異常になると圧が高くなり、緑内障となる。眼内圧。,84
眼位,がんい,左右の眼球が向いている方向。正常な状態では、左右の視線は平行となる。眼位に異常があり、一方の視線が目標に向かない状態を斜視という。,0
願意,がんい,１ 何かを願う気持ち。２ 願い出ていることの主旨・内容。,23
岩塩,がんえん,塩化ナトリウムからなる鉱物。少量の不純物を含む。立方体の結晶または粒状・塊状で産出し、等軸晶系で、無色または白色。食塩の製造原料として重要。山塩(やまじお)。石塩(いしじお)。,584
玩菓,がんか,おまけを付けた菓子や飲料のこと。,3
癌化,がんか,生体の正常な細胞が癌細胞に変わること。また、その状態。,57
眼科,がんか,目の疾患の治療・予防などを研究する臨床医学の一分野。,623
眼窩,がんか,眼球の入っている、頭蓋骨の深い大きなくぼみ。がんわ。,1368
頷下,がんか,あごの下。,6
眼界,がんかい,１ 目に見える範囲。視界。２ 考えの及ぶ範囲。,282
雁木,がんぎ,１ 空を飛ぶ雁(がん)の列のようなぎざぎざの形や模様。２ 雪の多い地方で、雪よけのために家々の軒から庇(ひさし)を長く差し出して造り、下を通路とするもの。３ 桟橋に続く木の階段。４ 橋の上の横板。雁の列や歯並びのように1枚1枚食い違って並ぶところからいう。５ 木材を切るための大きくて歯の粗いのこぎり。６ 金属などを削るのに用いる目の粗いやすり。,100
眼球,がんきゅう,脊椎動物の視覚をつかさどる、一対の球状の器官。眼窩(がんか)内に収まり、強膜または角膜・脈絡膜・網膜の3層の膜に包まれ、内部に水晶体・硝子体(しょうしたい)などが入っている。外からの光が角膜および両凸レンズ状の水晶体を通って網膜上に像を結ぶ。めだま。,2761
眼鏡,がんきょう,めがね。,11915
眼筋,がんきん,眼球の運動に関与する筋。眼球をその方向に向ける上・下・内側・外側の各直筋と、回転の作用をする上・下の各斜筋からなる。,102
贋金,がんきん,偽造の貨幣。にせがね。,195
翫具,がんぐ,遊び道具。おもちゃ。,34
巌窟,がんくつ,岩の洞穴。岩屋。,73
岩窟,がんくつ,岩の洞穴。岩屋。,501
雁首,がんくび,１ キセルの頭部。先端にタバコを詰める火皿がある。２ 縦樋(たてどい)の落ち口などに用いる先の曲がった土管。３ 人間の首や頭をいう俗語。,249
眼形,がんけい,囲碁で、眼(め)となるような形。,0
岩頸,がんけい,火山体の大部分が浸食されたあとに、火道を埋めていた溶岩や火砕岩が浸食から取り残されて塔状に突出した地形。,23
巌穴,がんけつ,岩の洞穴。岩窟。,6
岩穴,がんけつ,岩の洞穴。岩窟。,232
眼瞼,がんけん,まぶた。,479
岩圏,がんけん,１ 地球上層部の岩石でできている部分。水圏・気圏に対していう。２ 地球表層部の硬い岩盤。アセノスフェアの上にあって、地殻とマントル最上部とからなり、厚さは海洋底で約70キロ、大陸でその2倍ぐらいであるが、地域により差がある。リソスフェアを十数枚に分割した一つ一つをプレートという。もとは気圏・水圏に対し、地球の固体部分を漠然とさして用いられた。,0
雁行,がんこう,１ 空を飛ぶ雁の列。また、その形。２ 斜めに並んで進むこと。３ 先になり後になりして進むこと。４ 兵法で、陣立ての一。斜めに陣を組んだもの。,92
岩滓,がんさい,火山砕屑物(さいせつぶつ)の一種。黒色で多孔質の岩片。スコリヤ。,7
丸剤,がんざい,飲みやすくするため、練り合わせて球状にした薬剤。,14
元三,がんざん,１ 正月1日。元日。２ 元日から3日までのこと。三が日。,55
丸子,がんし,丸薬(がんやく)。,686
癌死,がんし,癌が原因で死ぬこと。,10
雁歯,がんし,橋の上の横板。雁の列や歯並びのように1枚1枚食い違って並ぶところからいう。雁木(がんぎ)。,0
眼字,がんじ,漢詩で、各句の眼目となる重要な字。五言句では第3字、七言句では第5字。,0
雁字,がんじ,１ 雁(がん)が1列に並んで飛ぶさまを文字に見立てていう語。２ 手紙。雁書。,15
眼軸,がんじく,眼球の前後方向の軸。,0
眼疾,がんしつ,目の病気。眼病。,45
癌腫,がんしゅ,皮膚の表皮、消化管の粘膜、肝臓といった上皮性細胞から生じた悪性腫瘍(しゅよう)。癌化した細胞が増殖・浸潤・転移し、進行すると疼痛が激しく、全身状態が悪化する。発生部位により、胃癌・肺癌・乳癌などとよぶ。癌。,63
岩株,がんしゅ,地下の火成岩体の一部が地表に露出したもの。露出している面積が100平方キロメートル以下のものをいう。,0
願主,がんしゅ,神仏に願をかける当人。ねがいぬし。,83
雁書,がんしょ,手紙。雁信。,0
願所,がんしょ,１ 祈願する神仏の霊所。２ 天皇・皇后・親王などの発願(ほつがん)によって建てられた寺。勅願寺。,0
巌松,がんしょう,岩の上に生えた松。,10
岩床,がんしょう,マグマが地層中に貫入し、板状に広がって固結した火成岩体。シート。,126
岩漿,がんしょう,１ 地下に存在する高温で溶融状態の物質。冷却・固結すれば火成岩になる。２ 積もり積もった不平不満。また、危険な要素や動き。,31
願状,がんじょう,１ 神仏に対する願意を書いた文書。願書。願文。２ 政府などに願いを書いて出す文書。,0
顔色,がんしょく,かおいろ。また、感情の動きの現れた顔のようす。,15060
眼振,がんしん,眼球が無意識に律動的に動く現象。急速力で動いている物体を眺めたときなどに起こる生理的眼振と、脳や神経などの病変のために起こる病的眼振とがある。ニスタグムス。,130
眼睛,がんせい,ひとみ。くろめ。,16
岩屑,がんせつ,岩盤または岩体の風化により生じた岩石の破片。いわくず。,134
眼閃,がんせん,目を閉じると花火のように光が飛ぶのを感じる現象。脈絡膜炎・網膜剥離・眼内腫瘍などで網膜が刺激されるために起こる。,4
雁瘡,がんそう,皮膚病の一種。治りにくく、かゆみがひどい。雁が飛来するころに生じ、去るころに治るというのでこの名がある。,0
岩体,がんたい,地殻において、ある範囲に連続してまとまって分布する岩石。一般に火成岩からなるものを指す。,84
岩大,がんだい,岩手大学の俗称。,0
元朝,がんちょう,元日の朝。元旦。,519
雁爪,がんづめ,１ 3～5本の内側に曲がった鉄製の爪のついた農具。除草などに用いる。２ 鉱石・石炭などをかき集めるのに用いる道具。1に似るが、爪は曲がっていない。,4
眼底,がんてい,眼球の内部の後面。網膜のある部分。,351
眼点,がんてん,原生動物やクラゲなどの視覚器官、またはそれに関係する器官。ふつう、単眼よりも構造の簡単なものをいい、光の強弱を感じ取る。ミドリムシでは、感光点に到達する光を妨げる役をするものをいう。,0
雁奴,がんど,夜、砂州で休んでいる雁の群れの周囲で人や獣の接近を見張っている雁。転じて、見張り役。奴雁。,0
願土,がんど,阿弥陀仏の本願の力によって成就された浄土、すなわち、極楽浄土。,0
岸頭,がんとう,岸のほとり。岸の上。,0
巌頭,がんとう,岩の突端。岩の上。,78
岩頭,がんとう,岩の突端。岩の上。,69
眼肉,がんにく,鯛(たい)などの魚の目のまわりの肉。,0
元年,がんねん,１ 天皇即位の最初の年。２ 年号の改まった最初の年。３ ある物事の出発点となるような年。,20854
眼杯,がんぱい,脊椎動物の目の発生過程の一段階。前脳から突出した左右一対の眼胞の先端部が、内側へくぼみこんで杯状になったもの。内層がやがて網膜に、外層は色素層に分化する。,32
岩菲,がんぴ,ナデシコ科の多年草。高さ30～60センチ。葉は長卵形で厚く、対生。初夏、黄赤色の5弁花を開く。白い花のものもある。中国の原産。岩菲仙翁(がんぴせんのう)。,0
雁皮,がんぴ,ジンチョウゲ科の落葉低木。暖地に多い。高さ約1.5メートル。葉は卵形。夏、筒形の薄黄色の小花が集まって咲く。樹皮の繊維は紙の原料となる。,45
眼病,がんびょう,目の病気。めやみ。,402
眼福,がんぷく,珍しいもの、美しいものなどを見ることのできた幸せ。目の保養。,44
眼柄,がんぺい,１ エビ・カニなど甲殻類の頭部から伸びた、目のついている柄状の部分。２ 眼杯の基部に生じる、前脳とつなぐ部分。のちに視神経になる。,49
巌壁,がんぺき,険しく切り立った岩。,40
頑冥,がんめい,かたくなでものの道理がわからないこと。考え方に柔軟性がないこと。また、そのさま。,67
岩綿,がんめん,岩石を高温で融解し、空気中に吹き出させて繊維状にしたもの。断熱材・吸音材として用いる。ロックウール。,0
願文,がんもん,１ 仏・菩薩の本願を示す文。２ 法会・仏事などを営むとき、施主の願意を記す文。また、神仏に願を立てるとき、その趣旨を記す文。,275
含量,がんりょう,ある物質が、ある物の中に成分として含まれている量。,228
岩稜,がんりょう,岩の尾根。岩尾根。,99
頑陋,がんろう,頑固で道理をわきまえないこと。かたくなで愚かなこと。また、そのさま。頑迷固陋(がんめいころう)。,5
議案,ぎあん,会議で審議・決定するための原案。議事の対象となる案件。,544
疑雲,ぎうん,心に疑いのかかっているさまを雲にたとえた語。,16
擬音,ぎおん,映画・演劇などで、実際の音に似せて人工的につくり出した音。効果音。サウンドエフェクト。,417
戯画,ぎが,戯れに描いた絵。また、誇張したり風刺を交えたりして描いたこっけいな絵。ざれ絵。カリカチュア。,531
議会,ぎかい,公選された議員で組織され、選挙民の意思を代表して法律などを決定することを目的とする合議制の機関。,26023
技官,ぎかん,特別の学術、技芸に関する仕事にたずさわる公務員。厚生技官・建設技官など。,462
技監,ぎかん,技師・技官の総監督をする役職。国土交通省と特許庁にそれぞれ置かれるほか、自治体などにも置かれることがある。,84
戯曲,ぎきょく,演劇の脚本・台本。人物の会話や独白、ト書きなどを通じて物語を展開する。また、そのような形式で書かれた文学作品。,5401
戯具,ぎぐ,遊び道具。おもちゃ。,0
偽計,ぎけい,人をあざむく計略。詭計(きけい)。,76
議決,ぎけつ,合議して決定すること。また、その決定された事柄。,1736
擬古,ぎこ,昔の風習・様式などをまねること。特に詩文で、古体になぞらえて作ること。,209
技工,ぎこう,手で加工する技術。また、その技術を持つ人。,189
技巧,ぎこう,技術上の工夫。特に、芸術の制作や表現における技術的な工夫。テクニック。,3201
疑獄,ぎごく,１ 政治問題化した大規模な贈収賄事件。２ 犯罪事実がはっきりせず、有罪か無罪か判決のしにくい裁判事件。,406
刻刻,ぎざぎざ,１ のこぎりの歯のような細かい刻み目。また、その刻み目のあるさま。２ のこぎりの歯のような刻み目が続いているさま。,38
偽作,ぎさく,１ 本物に似せて作ること。特に、書画などを本来の作者の作品に見せかけて作ること。また、その作品。贋作(がんさく)。２ 著作権者に無断で著作物の複製・発行などをすること。,442
技師,ぎし,１ 機械・土木建築などの専門技術をもち、職業とする人。エンジニア。２ 技官(ぎかん)の旧称。,6592
義士,ぎし,１ 人間としての正しい道を堅く守り行う男子。義人。２ 「赤穂(あこう)義士」の略。,699
義肢,ぎし,四肢を失った場合などに、その機能を補うために装着する人工的な手足。義手と義足。,185
義歯,ぎし,歯が抜けたり欠けたりしたあとを補う人工の歯。入れ歯。,362
疑似,ぎじ,１ 本物によく似ていてまぎらわしいこと。また、そのもの。２ そっくりまねをすること。,1133
議事,ぎじ,会合して、審議すること。また、その内容。,1042
儀式,ぎしき,１ 一定の作法・形式にのっとって行われる行事。慶弔に際して行われる行事や組織体が行う行事など。２ 朝廷で行う公事・祭事の礼式作法。また、それを定めた書。３ 星新一のショートショート作品。マイ国家に収録。,10975
義手,ぎしゅ,失った手の形状や機能を補うためにつける人工の手。,521
技術,ぎじゅつ,１ 物事を取り扱ったり処理したりする際の方法や手段。また、それを行うわざ。２ 科学の研究成果を生かして人間生活に役立たせる方法。,71967
偽書,ぎしょ,本物に見せかけた、にせの手紙・文書・書物や墨跡など。偽筆(ぎひつ)。,435
戯書,ぎしょ,１ 興にまかせて、おもしろ半分に書いた字や文章・書物。ざれがき。２ 上代文献、特に万葉集の用字法の一。漢字の字形・字音・字義などを遊戯的、技巧的に利用したもの。,5
偽証,ぎしょう,１ いつわって証明や証言をすること。２ 法廷などで、法律に従って宣誓した証人・鑑定人・通訳が、虚偽の陳述をすること。,349
議場,ぎじょう,会議をする場所。会議場。,818
疑心,ぎしん,１ うたがう心。うたがい。２ 仏語。根本煩悩の一。仏教の真理に対して、まどいうたがう心。疑(ぎ)。,197
義心,ぎしん,正義のために尽くそうとする心。また、忠義の心。,58
擬人,ぎじん,１ 人間でないものを人間に見立てること。２ 人間でないものに対し、法律上の人格を与えること。,976
義人,ぎじん,利害を顧みず、正義を重んじる人。,538
擬制,ぎせい,実質の異なるものを、法的取り扱いにおいては同一のものとみなして、同一の効果を与えること。,170
擬声,ぎせい,他人の声や動物の声をまねること。また、その声。,13
犠牲,ぎせい,１ 神、精霊などをまつるときに供える生き物。いけにえ。２ ある目的のために損失となることをいとわず、大切なものをささげること。また、そのもの。３ 災難などで、死んだり負傷したりすること。,18262
義絶,ぎぜつ,親子・兄弟など、肉親との関係を絶つこと。,192
偽善,ぎぜん,うわべをいかにも善人らしく見せかけること。また、そういう行為。,1432
偽装,ぎそう,１ ある事実をおおい隠すために、他の物事・状況をよそおうこと。２ 周囲のものと似た色や形にして姿を見分けにくくすること。特に、戦場などで行うもの。カムフラージュ。,2806
偽造,ぎぞう,にせものをつくること。贋造(がんぞう)。,2182
義足,ぎそく,足の切断部分を補うためにつける人工の足。義脚。,689
義賊,ぎぞく,金持ちから金品を盗み、それを貧民に分け与える、義侠心(ぎきょうしん)のある盗賊。,233
擬態,ぎたい,１ 他のもののようすや姿に似せること。２ 動物が、攻撃や自衛などのため、体の色・形などを周囲の物や動植物に似せること。コノハチョウが枯れ葉に似せて目立たなくしたり、アブが有害なハチに似せて目立つ色をもったりすることなど。,922
議題,ぎだい,会議にかけて討議する問題。,986
議長,ぎちょう,１ 会議の席で、議事を進行させ採決を行う人。また、機関としての会議を代表し、その活動の中心となる人。２ 国会両議院や地方公共団体の議会で、議員中から選挙され、議事整理、議場の秩序維持、事務監督に当たり、議会を代表する人。,9271
疑点,ぎてん,疑問に思う点。,91
擬闘,ぎとう,映画・テレビなどで行う、乱闘・切り合いなどの演技。,10
疑念,ぎねん,１ うたがわしく思う気持ち。うたがい。２ 星新一のショートショート作品。かぼちゃの馬車に収録。,3035
技能,ぎのう,あることを行うための技術的な能力。うでまえ。,4292
儀範,ぎはん,従うべき模範。手本。規範。,0
偽筆,ぎひつ,他人の書いた文字や絵に似せて書くこと。また、書いたもの。⇔真筆(しんぴつ)。,51
偽物,ぎぶつ,にせもの。偽造品。贋物(がんぶつ)。,1455
義憤,ぎふん,道義に外れたこと、不公正なことに対するいきどおり。,425
儀法,ぎほう,きまり。おきて。,0
技法,ぎほう,芸術などで、技術上の方法。手法。,6922
欺瞞,ぎまん,あざむくこと。だますこと。,1138
義務,ぎむ,１ 人がそれぞれの立場に応じて当然しなければならない務め。２ 倫理学で、人が道徳上、普遍的・必然的になすべきこと。３ 法律によって人に課せられる拘束。法的義務はつねに権利に対応して存在する。,15073
偽名,ぎめい,本名を隠すための、いつわりの名。,1535
疑問,ぎもん,１ うたがい問うこと。２ 本当かどうか、正しいかどうか、疑わしいこと。また、その事柄。３ 星新一のショートショート作品。地球から来た男に収録。,22543
逆意,ぎゃくい,謀反を起こそうとする心。逆心。,43
虐殺,ぎゃくさつ,むごたらしい方法で殺すこと。,5636
逆鞘,ぎゃくざや,１ 株式相場で、当然高くてよい銘柄が安く、当然安くてよい銘柄が高いこと。２ 中央銀行（日本では日本銀行）の基準割引率および基準貸付利率（公定歩合）が市中銀行の貸出金利を上回ること。また、その差。３ 資金が調達時よりも運用利回りの低下によって下回り、損失が出る状態。４ 食糧管理制度のもとで、米・麦の政府売渡価格が政府買入価格より安い状態。,5
逆算,ぎゃくさん,１ 逆の順序で、さかのぼって計算すること。２ ある計算法とは逆の計算法。加法に対する減法など。,426
逆襲,ぎゃくしゅう,攻撃されて守勢に立っていた者が、勢いを転じて逆に相手を攻撃すること。,1380
逆順,ぎゃくじゅん,１ 道理にはずれたことと道理にかなうこと。順逆。２ 逆の順序。３ データを整理する基礎となるコード番号が、大きいほうから小さいほうへ順に並べられていること。逆順。,83
逆上,ぎゃくじょう,激しい怒りや悲しみなどのために、頭に血が上ること。分別をなくし取り乱すこと。,2049
逆心,ぎゃくしん,主君に背く心。謀反の心。逆意。,70
逆臣,ぎゃくしん,主君に背く家来。君主を殺した臣下。げきしん。,149
逆接,ぎゃくせつ,二つの文または句の接続で、上に述べたことから予想される以外の結果が示される関係を、あえて結びつける場合をいう。,29
逆説,ぎゃくせつ,１ 一見、真理にそむいているようにみえて、実は一面の真理を言い表している表現。「急がば回れ」など。パラドックス。２ ある命題から正しい推論によって導き出されているようにみえながら、結論で矛盾をはらむ命題。逆理。パラドックス。３ 事実に反する結論であるにもかかわらず、それを導く論理的過程のうちに、その結論に反対する論拠を容易に示しがたい論法。ゼノンの逆説が有名。逆理。パラドックス。,982
逆走,ぎゃくそう,１ 逆の方向に走ること。特に、高速道路などの一方通行の道で、本来とは逆方向に車を走らせること。２ ヨットなどが風上に向かって進むこと。３ 事態が、順当な動き、予想または期待された動きと反対の方向に動くこと。,144
逆送,ぎゃくそう,１ 送り返すこと。２ 少年法で、家庭裁判所に送致された少年事件を再び検察官に戻すこと。死刑・懲役・禁錮にあたる事件について、刑事処分を必要と認める場合にこの手続きがとられる。,35
逆賊,ぎゃくぞく,主君に背く者。謀反をなす者。,326
虐待,ぎゃくたい,むごい扱いをすること。,3813
逆調,ぎゃくちょう,調子が悪いこと。物事が順調にはかどらないこと。,0
逆転,ぎゃくてん,１ それまでとは反対の方向に回転すること。逆回転。２ 事の成り行きなどがそれまでとは反対になること。,7240
逆風,ぎゃくふう,１ 進行方向から吹いてくる風。向かい風。２ 不利な状況。進行を妨げる出来事。,444
逆用,ぎゃくよう,そのもの本来の目的とは逆のことに利用すること。,197
逆流,ぎゃくりゅう,普通とは逆の方向に流れること。また、その流れ。,1208
逆境,ぎゃっきょう,苦労の多い境遇。不運な境遇。,620
逆光,ぎゃっこう,写真などで、対象物の背後からさす光。,590
逆行,ぎゃっこう,１ 進むべき方向と反対の方へ進むこと。順序や流れに逆らって進むこと。２ 地球から見て、惑星などが天球上を東から西へ動く視運動。外惑星では衝(しょう)の前後、内惑星では内合(ないごう)の前後に起こる。３ 地球の公転運動と反対の方向に公転する天体の軌道運動。ハレー彗星がその例。,1019
義勇,ぎゆう,１ 正義と勇気。２ 正義を守ろうという気持ちから発する勇気。,1653
牛歩,ぎゅうほ,牛のように歩みが遅いこと。物事が遅々として進まないことにいう。,58
御意,ぎょい,１ 貴人や目上の人などを敬って、その考え・意向をいう語。お心。おぼしめし。２ 目上の人に対して、同意・肯定を示す返事の言葉。ごもっとも。おっしゃるとおり。,516
仰臥,ぎょうが,あおむけに寝ること。,583
凝塊,ぎょうかい,こり固まったもの。,22
業界,ぎょうかい,１ 同じ産業や商業に関係する人々の社会。同業者の世界。２ 特に、マスコミ・広告など情報産業に関係する人々の社会。,12446
仰角,ぎょうかく,物を見上げたときの視線の方向と、水平面とのなす角。⇔俯角(ふかく)。,733
行儀,ぎょうぎ,１ 礼儀の面からみた立ち居振る舞い。また、その作法・規則。２ しわざ。行状。３ 仏語。行事の儀式のやり方。,2462
業況,ぎょうきょう,各業種別、企業規模別などに判断する、ある時期の景気の状況。,19
凝血,ぎょうけつ,体外に出た血液が固まること。また、その固まった血。,75
凝固,ぎょうこ,１ こりかたまること。２ 液体または気体が固体に変わる現象。水が氷になるなど。３ コロイド溶液に電解質を加えると、コロイド粒子が大きくなって沈殿する現象。凝析。,1518
暁光,ぎょうこう,１ 夜明けに、東の空にさしてくる太陽の光。２ 物事の前途に見えはじめた明るいきざし。３ 神奈川の日本酒。蔵元創業以来の銘柄(発売当初の酒名は「放光」)。純米大吟醸酒、純米吟醸酒、吟醸酒、純米酒がある。味わいは全体的に淡麗辛口。原料米は山田錦、五百万石。仕込み水は丹沢山系の伏流水。蔵元の「熊澤酒造」は明治5年(1872)創業。所在地は茅ヶ崎市香川。,35
凝脂,ぎょうし,１ こり固まっている脂肪。２ きめの細かいつやのある白い肌。,30
凝視,ぎょうし,１ 目をこらして見つめること。２ 星新一のショートショート作品。ボンボンと悪夢に収録。,6465
行事,ぎょうじ,１ 恒例として日を定め取り行う催し。２ おこない。行状。３ 平安時代、朝廷の諸儀式をつかさどった役。行事官。４ 江戸時代、商人や町内の組合などを代表して事務をとった人。行司。５ ある事柄を中心となって担当すること。また、その人。責任者。世話人。６ 星新一のショートショート作品。どんぐり民話館に収録。,9230
業者,ぎょうしゃ,１ 商工業などの事業を営んでいる人。２ 同じ種類の事業や商売をしている人。同業者。,14489
業主,ぎょうしゅ,事業を経営する人。また、営業をする人。,15
業種,ぎょうしゅ,１ 商業・工業などの事業の種類。２ 経理・営業などの業務の種類。,1482
凝集,ぎょうしゅう,１ 散らばったりしていたものが、一つに集まり固まること。２ 原子・分子・イオンなどが、互いの間の引力によって集合する現象。３ コロイド粒子が集まって、より大きな粒子になる現象。フロキュレーション。,928
凝縮,ぎょうしゅく,１ こり固まってちぢまること。趣旨・内容などを一点に集中させること。２ 気体が冷却または圧縮されて液体に変わる現象。凝結。,1525
行商,ぎょうしょう,店を構えず、商品を持って売り歩くこと。また、その人。,2056
行状,ぎょうじょう,１ 日ごろのおこない。身持ち。品行。２ 生前の行動や業績・履歴などを記したもの。,1067
行水,ぎょうずい,１ （夏の暑いときなどに）たらいに湯や日なた水を入れて汗を流すこと。 ２ （鳥などが水辺で）水浴びをすること。３ 潔斎のため清水で体を洗い浄めること。,338
行政,ぎょうせい,１ 国家の統治作用のうち、立法と司法以外の作用の総称。法のもとに、公共の目的の実現を目指して行われる。 ２ 内閣をはじめとする国の機関または公共団体が、法律・政令その他の法規に従って行う政務。 ３ 「行政機関」の略。,27456
業績,ぎょうせき,事業や学術研究の上で獲得した成果。,8122
行跡,ぎょうせき,人がおこなってきた事柄。こうせき。行状。身持ち。こうせき。,161
形相,ぎょうそう,顔つき。顔かたち。特に、怒りや嫉妬など激しい感情の現れた顔つき。,3291
業態,ぎょうたい,１ 営業や企業の状態・体制。２ 生活や職業活動の状態。,1176
業体,ぎょうてい,１ 営業や企業の状態。業態(ぎょうたい)。２ おこない。所行。また、風体。ぎょうたい。,0
仰天,ぎょうてん,ひどくびっくりすること。,3504
仰望,ぎょうぼう,仰ぎ望むこと。また、敬い慕うこと。,15
業務,ぎょうむ,１ 職業や事業などに関して、継続して行う仕事。２ 法律で、社会生活において反復・継続して行う活動のこと。職業上の活動に限らず、娯楽のための個人的な行為も含まれるが、家事や育児など家庭生活上の活動は含まれない。,22456
行列,ぎょうれつ,１ 多くの人や物などが列をつくって並ぶこと。また、その列。２ 供奉(ぐぶ)の列をなして行くこと。また、その列。３ 数字や文字を方形に並べたもの。例えば、2行3列の行列とは、三つ横に並ぶ数の組を縦に二つ並べたものをいい、その数字や文字を要素とよぶ。マトリックス。４ 吉村昭の小説。月夜の魚に収録。,10166
魚介,ぎょかい,魚類と貝類。また、海産動物の総称。,1119
漁獲,ぎょかく,水産物をとること。また、その水産物。,1614
漁業,ぎょぎょう,魚介類の捕獲・採取や養殖などを行う産業。,5564
玉印,ぎょくいん,玉で作った印。美しい印。,6
玉砕,ぎょくさい,玉のように美しくくだけ散ること。全力で戦い、名誉・忠節を守って潔く死ぬこと。,776
玉条,ぎょくじょう,１ 美しい枝。２ 尊重し、守るべき規則・法律。,0
玉折,ぎょくせつ,玉が砕けること。転じて、才子・佳人が若死にすることのたとえ。,0
御慶,ぎょけい,１ およろこび。お祝い。２ 新年を祝うあいさつ。また、その言葉。ごけい。,18
漁港,ぎょこう,漁船の操業の根拠地となる港。漁船の給油・給水や漁獲物の保蔵・加工のための施設、魚市場などを備える。,1664
御旨,ぎょし,お考え。おぼしめし。,48
漁場,ぎょじょう,１ 魚などが多くいて、漁業に適した場所。ぎょば。２ 漁業権が設定される水域。ぎょば。,1096
漁船,ぎょせん,漁業とそれに関連する仕事に使用する船。,2592
漁村,ぎょそん,漁業を主な生業としている海辺の村。漁民の住む村。,1398
魚拓,ぎょたく,魚に直接墨を塗ってから紙・布を置いてこするなどしてとる魚の拓本。,61
漁法,ぎょほう,魚介類を捕る方法。釣り・定置網・簗(やな)や籠(かご)・銛(もり)などを用いる方法がある。,331
漁民,ぎょみん,漁業にたずさわる人。漁師(りょうし)。,810
御簾,ぎょれん,貴人を敬って、その用いるすだれをいう語。みす。,662
義理,ぎり,１ 物事の正しい筋道。また、人として守るべき正しい道。道理。すじ。２ 社会生活を営む上で、立場上、また道義として、他人に対して務めたり報いたりしなければならないこと。道義。３ つきあい上しかたなしにする行為。４ 血族でない者が結ぶ血族と同じ関係。血のつながらない親族関係。５ わけ。意味。,5389
技量,ぎりょう,ある物事を行う能力。腕前。手並み。,1755
議了,ぎりょう,議事を終えること。,6
儀礼,ぎれい,１ 慣習によってその形式が整えられている礼法。礼式。２ 一定の形式にのっとって行われる宗教上の行為。,3799
議論,ぎろん,互いの意見を述べて論じ合うこと。また、その内容。,22629
疑惑,ぎわく,１ 本当かどうか、不正があるのではないかなどと疑いをもつこと。また、その気持ち。疑い。２ 星新一のショートショート作品。天国からの道に収録。,7678
銀河,ぎんが,１ 天の川。地球上から見たときの銀河系。天漢。銀漢。２ 銀河系と同等の規模をもつ無数の恒星や星間物質からなる集合体。形から、渦巻き銀河・棒渦巻き銀河・楕円銀河・不規則銀河などに分類される。銀河系外星雲。系外銀河。小宇宙。島宇宙。３ 昭和62年（1987）2月に打ち上げられたX線天文衛星ASTRO-C(アストロシー)の愛称。宇宙科学研究所（現JAXA(ジャクサ)）がてんまの後継として開発。名称は「銀河」に由来する。高感度のX線望遠鏡、全天X線監視装置、γ線バースト検出器を搭載。大マゼラン雲に出現した超新星からのX線を捉えることに成功。セイファート銀河からのX線強度の時間変動やクエーサーのスペクトルの観測を行った。平成3年（1991）11月に運用完了。,8469
銀紙,ぎんがみ,１ 銀粉や銀箔(ぎんぱく)を押したり、銀色の塗料を塗ったりした紙。銀色の紙。ぎんし。２ 銀色の金属を薄く紙のようにのばしたもの。,264
吟句,ぎんく,吟詠する詩歌などの句。,0
銀行,ぎんこう,１ 預金や定期積金の受け入れ、資金の貸付け、手形割引、為替取引などを行う金融機関。中央銀行・普通銀行・政府金融機関などがある。２ 需要の多いものや緊急時に必要とされるものなどを確保・保管しておいて、それを供給する団体や組織。,26671
吟醸,ぎんじょう,吟味した原料を用い丁寧に醸造すること。酒・醤油などにいう。,240
