name,reading,meaning
末流,まつりゅう,１ 川の下流。２ 末の世。３ 血筋の末。子孫。ばつりゅう。４ 芸能・技芸などの流派の末。また、末端の小さな分派。末派。ばつりゅう。
真砥,まと,刃物を研ぐとき、仕上げに使うきめのごく細かい砥石。
魔都,まと,不思議な力で人を迷わせる都市。また、享楽的で誘惑の多い都会。
魔道,まどう,１ ヨーロッパの俗信で、悪霊と交わって魔力を得た女性。その超自然的能力により、人間に対して悪事を働き教会に対して害を与えると考えられた。ウイッチ。２ 悪魔のような女。また、男性の心を惑わす、あやしい魅力をもつ女性。３ 普通の人にはない、特別にすぐれた能力をもつ女性。
的鯛,まとうだい,マトウダイ目マトウダイ科の海水魚。泥底にすみ、全長約50センチ。体は卵円形で著しく側扁し、背びれの棘条(きょくじょう)が発達。全体に暗灰色で、体側中央部に円形の黒色斑があり、的を思わせる。本州以南に分布。食用。まとだい。
窓貝,まどがい,マドガイ科の二枚貝。熱帯の浅海の泥底にすむ。殻長8センチくらい。貝殻は円形で、右の殻は平らで薄く、白色半透明なので、古くは中国で窓ガラスのように用いられた。フィリピンでは風鈴・モビールなどの細工物を作る。
的皮,まとかわ,日本の弓術で、的の後ろに張る布や皮。
窓木,まどぎ,幹が途中で二つに分かれ、上の方で再び一つになり、窓のようになっている木。山の神がすむ木として、伐採などが忌まれる。
的串,まとぐし,日本の弓術で、的をかけたり、はさんだりするための柱。
窓台,まどだい,窓建具の下枠を受ける水平材。または、窓建具の下枠。
的球,まとだま,ビリヤードで、手球を当てる球。
的場,まとば,１ 的をかけ、弓・鉄砲などを練習する場所。射場。弓場。２ 1で、的をかけてある所。
窓蓋,まどふた,屋根に設けた突き上げ窓の戸。
的前,まとまえ,射術練習のため、的に向かって弓を射ること。
真艫,まとも,１ 船の、船尾正面。２ 船尾正面に受ける風。
的屋,まとや,料金を払って弓を射る遊びをする所。矢場(やば)。
的矢,まとや,１ 的と矢。２ 的を射るのに用いる矢。けいこ用と、儀礼の行事用とがある。
的弓,まとゆみ,１ 的を射るための弓。２ 的をかけて射る弓術。
真鳥,まとり,鳥。また、鷲(わし)のようにりっぱな鳥。
窓枠,まどわく,窓の周囲の枠。
真魚,まな,１ 食用の魚。２ 子供に生後初めて魚肉を食べさせる儀式。古くは3歳、室町時代には生後101日目、江戸時代には120日目に行った。真魚(まな)の祝い。
真直,まなお,正しく偽りのないさま。心のまっすぐなさま。
愛子,まなご,最愛の子。いとしご。愛児。
真夏,まなつ,夏のまっさかり。盛夏。
摩尼,まに,１ 珠玉の総称。摩尼珠。２ 竜王の脳中から出て、望みをすべてかなえるという珠玉。如意宝珠。
真西,まにし,１ 正しく西にあたる方角。ちょうど西。２ 1の方から吹く風。
魔乳,まにゅう,生後2、3日の新生児の乳腺(にゅうせん)から出る乳汁。母体から受けたホルモンによる。
真庭,まにわ,岡山県北部にある市。岡山市に至る旭川の原流域。美作三湯(みまさかさんとう)の一つ湯原(ゆばら)温泉がある。平成17年（2005）3月に北房(ほくぼう)町、勝山町、落合町、湯原町、久世(くせ)町、美甘(みかも)村、川上村、八束(やつか)村、中和(ちゅうか)村が合併して成立。
真野,まの,新潟県、佐渡島南西部の地名。真野湾の東岸にある。佐渡国分寺跡や順徳上皇火葬塚などがある。
間柱,まばしら,柱と柱との間に立てる小さい柱。壁下地を構成する木摺(きず)りなどを取り付けるために立てる。
真鯊,まはぜ,ハゼ科の海水魚。河口域の砂泥地にすみ、全長約25センチ。体色は砂色で不明瞭な暗色斑がある。春にトンネル状の巣を作り産卵する。釣りの対象。美味。はぜ。
間日,まび,１ あいまの日。ひまの日。２ 瘧(おこり)の症状のない日。３ 暦で、八専(はっせん)のうち癸丑(みずのとうし)・丙辰(ひのえたつ)・戊午(つちのえうま)・壬戌(みずのえいぬ)の4日の称。
真東,まひがし,正しく東にあたる方角。
真平,まひら,１ まったいらであるさま。ぺちゃんこ。２ まったく平凡であるさま。
真鶸,まひわ,アトリ科の鳥。全長12センチくらい。体色は緑黄色、胸・腰が黄色で、鶸色とよばれる。ユーラシア北部で繁殖し、日本では冬鳥。ひわ。
麻布,まふ,麻糸で織った布。麻の布。あさぬの。
間夫,まぶ,１ 情夫。まおとこ。２ 遊女の情夫。
真鮒,まぶな,ギンブナの別名。また、近畿地方で、ゲンゴロウブナの別名。
真帆,まほ,追い風を全面に受けて十分に張った帆。
真星,まぼし,的(まと)の中央の丸い点。
真間,まま,千葉県市川市の地名。江戸川に注ぐ真間川沿いにあり、真間の手児奈(てこな)の伝説地。
継親,ままおや,血のつながらない親。継父、または継母。
継子,ままこ,１ 自分の子で、血のつながりのない子。実子でない子。２ 仲間はずれにされる者。のけ者。
継粉,ままこ,粉を水などでこねるとき、こなれないで粉末のまま固まった部分。だま。
継父,ままちち,血のつながっていない父。けいふ。
継母,ままはは,血のつながっていない母。けいぼ。
継娘,ままむすめ,血のつながりのない娘。
眉毛,まみげ,まゆ。また、そこに生えている毛。まみげ。
眉白,まみじろ,ヒタキ科トラツグミ属の鳥。全長23センチくらい。雄は全身黒色で眉斑(びはん)が白い。雌は上面が褐色、下面に淡褐色の斑がある。日本では夏鳥で、山地の林で繁殖し、冬に南アジアへ渡る。まゆしろ。
真南,まみなみ,正しく南にあたる方角。
蝮草,まむしぐさ,サトイモ科の多年草。山地の樹下に生える。地下の球茎から、鳥の足状の複葉が2枚出る。雌雄異株。晩春、紫色か緑紫色の仏炎苞(ぶつえんほう)をもつ花穂をつける。へびのだいはち。
蝮酒,まむしざけ,生きたマムシを焼酎(しょうちゅう)に浸したもの。強壮剤とされる。
蝮指,まむしゆび,先端の関節だけが、マムシが鎌首をもたげたように曲がる指。
肉刺,まめ,かたいものとこすれたため、手足などの皮膚にできる豆のような水ぶくれ。
豆油,まめあぶら,１ 大豆からとった油。だいず油。２ 大豆を水に浸し、石灰を加えてひいたものを布で漉(こ)した液。豆腐の原料、染色の色止めや油絵の具の材料とする。
豆板,まめいた,炒(い)った大豆や煮た小豆(あずき)などを、溶かした砂糖で平たく固めた菓子。
豆男,まめおとこ,１ 節分の豆まきをする男。年男(としおとこ)。２ からだの小さい男。
豆柿,まめがき,シナノガキのうち、果実がやや大きくて球形のもの。柿渋を採取し、また甘柿の台木にする。
豆粕,まめかす,大豆から油を絞りとった残りの粕。飼料や肥料にする。
豆桜,まめざくら,バラ科の落葉小高木。本州中部地方の山地に自生。葉は卵形で、縁に切れ込みがある。春、葉より先に淡紅色の小さい花が開き、6月ごろに黒紫色の実がなる。ふじざくら。
豆鹿,まめじか,偶蹄(ぐうてい)目マメジカ科の哺乳類の総称。最小の有蹄類で、体高20～35センチ。背が丸く、角をもたない。南アジアと西アフリカに4種が知られる。ねずみじか。
豆倒,まめだおし,ヒルガオ科の一年生の寄生植物。畑などに生え、つる状の茎で他に巻きつき、葉はない。夏から秋、白い小花を群生する。種子を漢方で菟糸子(としし)といい、強壮薬にする。大豆に寄生して害を与えることがある。
豆狸,まめだぬき,小さなタヌキ。
豆炭,まめたん,無煙炭の粉に木炭粉・コーライトなどをまぜ、粘結剤を加えて卵大の扁球形に練り固めた家庭用燃料。
豆茶,まめちゃ,カワラケツメイの茎や葉を陰干しして作る代用茶。
豆蔦,まめづた,ウラボシ科の常緑多年生のシダ。山地の岩上や樹上に着生し、細い根茎がツタのようにはい、卵円形の厚い栄養葉をつける。胞子葉はへら形。まめごけ。いわまめ。
豆鳥,まめどり,イカルの別名。
豆飯,まめめし,えんどう豆・大豆などを炊き込んだ飯。豆ごはん。
豆餅,まめもち,黒豆・赤えんどうなどの入った塩味の餅。
眉際,まゆぎわ,眉毛のはえぎわ。
繭玉,まゆだま,柳などの枝に繭形にまるめた餅・団子などを数多くつけた、小正月の飾り物。繭の出来を豊かにする予祝という。現在は形式化したものが社寺の縁起物としても売られる。繭団子。まいだま。
眉月,まゆづき,眉に似た細い月。新月のこと。びげつ。
眉唾,まゆつば,１ だまされないよう用心すること。２ だまされる心配のあるもの。真偽の確かでないもの。信用できないもの。
丸子,まりこ,静岡市の地名。東海道五十三次の宿駅。とろろ汁が有名。古くは「鞠子」とも書いた。
毬藻,まりも,１ シオグサ科の緑藻。淡水にみられ、濃緑色の糸状体が絡んで球形をしている。昼は湖面に浮上し、夜は沈む。北海道の阿寒湖のものは特別天然記念物。近縁に青森県左京沼のヒメマリモ、山梨県山中湖・河口湖のフジマリモなどがある。２ 吉村昭の小説。メロンと鳩に収録。
虎子,まる,病人・幼児の大小便を受ける器。おまる。おかわ。
丸帯,まるおび,礼装用の女帯。広幅の帯地を二つ折りにして芯(しん)を入れ、縫い合わせたもの。広帯。
円鏡,まるかがみ,１ 越後を中心に東北地方に分布する祝い歌。土地により松坂節・荷方(にがた)節・謙良(けんりょう)節などとよばれる。２ 北陸から九州地方まで広く分布する盆踊り歌。1が広まって変化したものとも、伊勢の古市で行われた伊勢節が広まったものともいう。松坂音頭。松坂踊り。
丸亀,まるがめ,香川県北西部、瀬戸内海に面する市。塩飽(しわく)諸島の本島・広島なども含む。もと京極氏の城下町、金毘羅(こんぴら)参りの船着き場として発展。うちわを特産。
丸瓦,まるがわら,半円筒形の瓦。本瓦葺(ほんかわらぶ)きで平瓦と組み合わせて用いる。牡瓦(おがわら)。筒瓦(つつがわら)。海鼠瓦(なまこがわら)。
丸木,まるき,伐採して枝を払っただけの木材。丸太。
丸絎,まるぐけ,１ 綿などを芯(しん)に入れて、ひもや帯を丸く棒状に仕上がるようにくけること。また、そのひもや帯。特に、帯締め。２ 丸絎にした男帯。
丸首,まるくび,襟あきを、首まわりに沿って丸くくったもの。「―シャツ」
丸材,まるざい,皮をはいだだけで、製材していない木材。丸太。
丸字,まるじ,全体に丸みをおびた絵のような形の字体。漫画字。丸字。
丸走,まるそう,暴走族のこと。警察関係での隠語。
丸袖,まるそで,着物の袖形の一。袂(たもと)が丸くなっている袖。
丸太,まるた,１ 皮をはいだだけの材木。丸材。まるたんぼう。２ コイ科の魚。全長約50センチ。体形・体色はウグイによく似るが、婚姻色は腹側に1本のみ現れる。本州中部地方から北の河口域や内湾にすみ、産卵期に川を上って中流域で産卵する。食用。
円柄,まるづか,断面が楕円形の刀のつか。
丸鍔,まるつば,刀の鍔で、丸形のもの。
丸爪,まるづめ,琴爪の一。先端が丸くなっているもの。山田流で用いる。
丸年,まるどし,満で数えた年齢。数え年に対していう。満の年。
丸煮,まるに,魚や野菜を切らずに、丸ごと煮ること。また、その煮たもの。
丸沼,まるぬま,群馬県北東部、日光白根山北麓にあるせき止め湖。大滝川上流部がせき止められてできた。上方に菅(すげ)沼、下方に丸沼が位置する。
丸根,まるね,鏃(やじり)の一種。軍陣の征矢尻(そやじり)に用いる。円い棒状の先端を平らにして刃をつけたもの。まろね。
丸鋸,まるのこ,円形の鋼板の周囲に歯を刻んだ鋸(のこぎり)。丸鋸盤に取り付け、回転させて切断する。
丸八,まるはち,ヘゴ科の常緑の木生シダ。小笠原諸島の特産で、山の斜面に群生。高さ約5メートル。葉は大形の羽状複葉で、幹の頂に傘状につき、落葉跡が幹に逆「八」の字模様に残る。
丸幅,まるはば,布の織り地のままの幅。
丸針,まるばり,断面の丸い、普通の縫い針。
丸額,まるびたい,前髪の生えぎわを丸くそった額。江戸時代、年少の男女の額の形であったが、のちには成人した男性のそれにもなった。
丸紐,まるひも,断面の丸い紐。
丸粉,まるふん,蒔絵(まきえ)粉の一。金・銀・錫(すず)などの粉を平らにのばして角を丸くしたもの。
丸暴,まるぼう,暴力団のこと。また、暴力団対策を担当する警察内の組織や刑事のこと。警察関係での隠語。
丸本,まるほん,１ 省略・欠文などがなく、内容が全部そろっている書物。完本。２ 義太夫節の本で、一部分を抜粋した抜き本などに対し、1曲全部を1冊に収めた版本。院本。
丸麦,まるむぎ,精白しただけで、押しつぶしてない丸い麦。
丸山,まるやま,長崎市の遊郭のあった所。遊里は江戸初期に始まり、京の島原、江戸の吉原、大坂の新町と並んで繁栄した。
丸綿,まるわた,綿帽子の一種。綿を広げて丸い形に作った、もと女性の外出用のかぶりもの。また、婚礼時にも花嫁が用いた。
稀物,まれもの,たぐいまれな品物。珍品。
満会,まんかい,無尽(むじん)や頼母子講(たのもしこう)などの会期が終了すること。
満株,まんかぶ,株式の申し込みが募集定数に達すること。
満干,まんかん,満潮と干潮。潮のみちひ。干満。
万巻,まんがん,多くの巻物。多数の書物。
満願,まんがん,１ 仏語。願望が満たされること。２ 期限を定めた神仏への祈願の日数が満ちること。結願(けちがん)。
万行,まんぎょう,仏教徒や修験者の修めるあらゆる行。
万金,まんきん,多額の金銭。千金。ばんきん。
万鈞,まんきん,非常に重いこと。ばんきん。
漫吟,まんぎん,詩歌を興のおもむくままに作ったり口ずさんだりすること。また、その詩歌。
万句,まんく,連歌・俳諧の形式の一。百韻を百巻詠み重ねて1万句としたもの。
満腔,まんくう,からだじゅう。満身。
漫芸,まんげい,寄席などで演じるこっけいな芸。
万言,まんげん,非常に多くの言葉。ばんげん。
慢言,まんげん,おごり高ぶって言うこと。また、その言葉。慢語。
漫湖,まんこ,沖縄県、沖縄本島南部にある干潟。那覇(なは)港を経て東シナ海に注ぐ国場(こくば)川の河口にある。約0.11平方キロメートルのマングローブの林が広がる。シギ・チドリなどのほか、希少種のクロツラヘラサギが飛来する。平成11年（1999）ラムサール条約に登録された。
慢語,まんご,おごり高ぶって言うこと。また、その言葉。
満稿,まんこう,新聞や雑誌、テレビやラジオ番組などで、上限とする広告枠いっぱいに広告が入ること。満広。
万石,まんごく,知行などの、1万石。
満座,まんざ,１ 人がその座いっぱいになっていること。また、その座にいる人すべて。２ 数日間にわたる法会・説法などの終わる最後の日。満願。３ 連歌・連句で、百韻などの一巻(ひとまき)ができ上がり、会席が終わること。
万歳,まんざい,１ 万年。よろずよ。また、長寿や末長い繁栄を祝う言葉。ばんぜい。ばんざい。２ 新年に家々を訪れて祝言を述べ、舞を演じる門付け芸人。また、その芸能。烏帽子(えぼし)に直垂(ひたたれ)または素襖(すおう)姿で扇を持った太夫(たゆう)と、大黒頭巾(だいこくずきん)にたっつけ姿で鼓を持った才蔵の二人一組が普通。千秋万歳(せんずまんざい)に始まる。のち、こっけいな掛け合いをする寄席の芸にもなった。太夫の出身地により三河万歳・尾張万歳・秋田万歳などがある。今日の漫才のもと。
満作,まんさく,１ 穀物がよく実ること。豊作。２ マンサク科の落葉小高木。山地に生え、2、3月ごろ葉より先に、枝いっぱいに黄色い花が咲く。花びらは線状で4枚ある。葉は菱状円形か倒卵形で互生し、秋に黄葉。庭木にもする。
万札,まんさつ,日本銀行券の一。額面は1万円で、昭和33（1958）年12月1日発行開始。平成16（2004）年11月1日より現在の図柄となり、表面に福沢諭吉の肖像、裏面に平等院の鳳凰(ほうおう)像が描かれている。一万円札。万札。
満山,まんざん,１ 山全体。全山。２ 寺全体。寺中の僧のすべて。
卍巴,まんじともえ,卍や巴の模様のように、互いに追い合って入り乱れること。
饅頭,まんじゅう,小麦粉などの粉をこねた皮であんを包み、蒸すか焼くかしてつくった菓子。そばまんじゅう・酒まんじゅうなど種類が多い。中国で諸葛孔明(しょかつこうめい)が創始したと伝えられ、日本では、14世紀に宋から渡来した林浄因がつくった奈良饅頭に始まるとされる。
漫書,まんしょ,思いつくままにあれこれと書くこと。そぞろがき。
満床,まんしょう,病院で、入院用のベッドがすべて使われていて空きがないこと。
万筋,まんすじ,2本ずつ色の違った縦糸を配列して織り出した細い縦縞。
蔓生,まんせい,植物の茎がつるとなって生長すること。つるだち。
万線,まんせん,印刷で、規則的に並んだ平行線の集まり。線の太さや間隔を調節することにより、濃淡を表現する。
満潮,まんちょう,潮が満ちて海水面が最も高くなる現象。ふつう1日に2回起こる。高潮(こうちょう)。みちしお。
満庭,まんてい,庭全体に満ちていること。また、庭一面。庭いっぱい。
満廷,まんてい,法廷・朝廷などに人が満ちていること。また、廷内のすべての人。
満鉄,まんてつ,日露戦争でロシアから獲得した南満州の鉄道とその付属事業を経営する半官半民の国策会社。明治39年（1906）設立。満州国創立後は満州国有となった鉄道全部を経営、他の産業部門にも進出し、日本の中国侵略の拠点となった。昭和20年（1945）中国が接収。
満都,まんと,みやこに満ちていること。また、みやこのすべての人。
万度,まんど,1万回。よろずたび。
万灯,まんどう,１ 数多くの灯火。２ 四角い枠に紙をはって箱形にし、「某社御祭礼・氏子中・子供中」などと書き、下に長い柄をつけてささげ持つもの。祭礼などに、中に灯火をともして担ぎ歩いたり飾ったりする。万度(まんど)。３ 多くの灯明をともして仏・菩薩(ぼさつ)を供養し、衆人の罪障を懺悔(さんげ)し、滅罪を祈願する法会。東大寺・薬師寺・高野山などのものが有名。万灯供養。
満堂,まんどう,堂の中に満ちていること。また、堂の中にいるすべての人。満場。
万葉,まんにょう,１ 多くの木の葉。あらゆる草木の葉。２ 万世。よろずよ。
万人,まんにん,多くの人。すべての人。ばんにん。
万年,まんねん,1万年。また、非常に長い年月。よろずよ。
万能,まんのう,１ 多くの技能。さまざまな能力。２ いろいろのことに巧みなこと。また、そのさま。ばんのう。３ 農具の草削り、または馬鍬(まぐわ)のこと。
万波,まんぱ,多くの波。また、広い海。ばんぱ。
万八,まんぱち,１ うその多いこと。いつわり。千三つ。２ 酒の異称。
満帆,まんぱん,帆をいっぱいに張ること。また、帆いっぱいに風をはらむこと。
満尾,まんび,連歌や連句の一巻を完了すること。転じて、物語などが完結すること。
漫筆,まんぴつ,思いつくままに、とりとめもなく書き記すこと。また、その文章。漫録。
漫評,まんぴょう,思いつくまま、気楽に批評すること。とりとめのない批評。
満票,まんぴょう,選挙で、投票数の全部。また、一人が全部の票を得ること。
万福,まんぷく,多くの幸福。また、幸福の多いこと。まんぷく。
満幅,まんぷく,１ 幅・広さの全体。２ あるかぎり全部。すべて。全幅。
漫文,まんぶん,１ 思いつくままに書いた、とりとめのない文章。２ こっけい・風刺をまじえた、くだけた文章。
漫歩,まんぽ,あてもなくぶらぶら歩き回ること。そぞろあるき。
幔幕,まんまく,式場や昔の軍陣などで、周囲に張り巡らす、横に長い幕。
万万,まんまん,１ そうしたい気持ちは十分にあるが、そうできない事情があるさま。やまやま。２ 程度がはなはだしいさま。３ 十分に。よくよく。４ 万が一にも。決して。
満蒙,まんもう,もと満州および内蒙古(うちもうこ)の略称。
万力,まんりき,１ 工作物を挟んで締めつけ、固定させる工具。バイス。２ 籾(もみ)の脱穀に用いる農具。３ 綱の一端に鉤(かぎ)をつけた船具。荷の上げ下ろしに用いる。鉤の緒(お)。
万両,まんりょう,ヤブコウジ科の常緑小低木。暖地の山林中に生え、高さ50センチ～1メートル。葉は長楕円形で厚く、縁に波状のぎざぎざがある。夏、白い小花を散房状につけ、実は球形で赤く熟し、翌年春まで木に残る。正月にセンリョウなどとともに飾る。
満塁,まんるい,野球で、一塁・二塁・三塁のすべてに走者がいること。フルベース。
漫録,まんろく,何という目的もなく書き記すこと。また、書き記したもの。漫筆。
麻雀,マージャン,136個の牌(パイ)を用いて行う室内遊戯。東(トン)（親役）・南(ナン)・西(シャー)・北(ペイ)の場に着いた四人に各13個の牌を配し、各自がルールに従って牌の組み合わせを作って上がりを競うもの。中国で起こり、日本には明治末期に伝わった。
身内,みうち,１ からだの内部。また、からだじゅう。２ ごく親しい血縁関係にある人。家族。親類。３ 同じ親分に属する子分。
身重,みおも,妊娠していること。
未開,みかい,１ 文化・文明がまだ十分に発達していないこと。２ 土地がまだ開拓されていないこと。３ 仕事や研究のある分野がまだ開拓されていないこと。４ 花がまだ咲かないこと。
味覚,みかく,１ 唾液(だえき)に溶けた化学物質が主に舌を刺激することによって起こり、甘さ・酸っぱさ・塩辛さ・苦さを感じ取る。２ 星新一のショートショート作品。どこかの事件に収録。
見方,みかた,１ 物を見る方法。２ ある立場からの物事の考え方。見解。みよう。
身柄,みがら,１ （取り扱う対象としての）身体。からだ。２ 身のほど。身分のほど。３ 身分のよいこと。
身軽,みがる,１ 動作が軽快であること。また、そのさま。２ 衣服・荷物などに余分なものがないこと。また、そのさま。３ 責任・職務などから離れて、気楽であること。また、そのさま。４ 妊婦が出産して身が軽くなること。また、そのさま。
未完,みかん,まだ完全にはでき上がっていないこと。未完成。未完了。
御酒,みき,酒の美称。特に、神に供える酒。おみき。
右腕,みぎうで,１ 右がわの腕。うわん。２ 最も信用し、頼みにしている部下。
右側,みぎがわ,右の方の側。うそく。
右左,みぎひだり,１ 右と左。右方と左方。さゆう。２ 右と左を取り違えること。
三毛,みけ,白・黒・茶の3色のまじった毛色。また、その毛色の猫。
未決,みけつ,１ まだ決定しないこと。２ 被告人の有罪か無罪かがまだ決まっていないこと。
眉間,みけん,眉(まゆ)と眉との間。額の中央。
未見,みけん,まだ、見たり会ったりしたことがないこと。
巫女,みこ,１ 神社に属し、神楽を舞ったり神事に奉仕して神職を補佐する女性。かんなぎ。２ 祈祷・卜占(ぼくせん)や死者の口寄せをする女性。東北地方のいたこ、沖縄地方のゆたなどの類。ふじょ。
見事,みごと,１ すばらしいさま。りっぱなさま。２ 巧みなさま。あざやか。３ 完全であるさま。すっかり。４ みるべきこと。みるべき価値のあるもの。
見頃,みごろ,見るのに最も適した時期。みどき。
未婚,みこん,まだ結婚したことがないこと。結婚の経験がないこと。
見境,みさかい,物事の見分け。善悪などの判別。識別。
未収,みしゅう,金などをまだ徴収・収納していないこと。未収納。
未熟,みじゅく,１ 果実・作物などがまだ十分に熟していないこと。また、そのさま。２ 学問や技術などの経験・修練がまだ十分でないこと。また、そのさま。
微塵,みじん,１ 非常にこまかいちり。２ 物が割れたりして、非常にこまかくなること。３ （下に打消しの語を伴う）量や程度がごくわずかであること。４ 仏語。物質の最小単位である極微(ごくみ)を中心に、上下四方の六方から極微が結合したきわめて小さい単位。転じて、非常に微細なもの。
未遂,みすい,１ やりかけて、しとげないこと。２ 犯罪の実行に着手したが、まだ成し遂げていないこと。
水音,みずおと,１ 水の流れる音。また、水滴の落ちる音。２ 星新一のショートショート作品。ようこそ地球さんに収録。
瑞木,みずき,みずみずしい若木。
水着,みずぎ,水泳のときに身につけるもの。
水際,みずぎわ,１ 水面が陸地と接している所。みぎわ。２ 上陸する直前。３ 物の、水面に接する所。また、船の喫水(きっすい)線。４ 生け花で、花材が水面に接するところ。
水草,みずくさ,水中や水面に生える草。すいそう。みくさ。
水気,みずけ,物に含まれている水の量。水分。すいき。
水煙,みずけむり,１ 水面に立ちのぼる霧。２ 水が細かく飛び散って煙のように見えるしぶき。飛沫(ひまつ)。すいえん。
水先,みずさき,１ 水の流れて行く方向。２ 船の進行方向。３ 「水先案内」の略。
水筋,みずすじ,１ 河川の流れ。川筋。２ 地下水の流れる筋道。水脈。
水玉,みずたま,１ 玉となって飛び散る水滴。２ 水が物の表面について丸くなったもの。３ 中に水のはいっているガラス玉。女児のかんざしなどに用いる。４ 「水玉模様」に同じ。
水場,みずば,１ 登山で、飲み水の確保できる場所。２ 野獣や野鳥が水を飲みに集まる水辺。３ 土地が低く、すぐ水の出る所。
瑞穂,みずほ,１ みずみずしい稲の穂。２ 山陽新幹線・九州新幹線で運行されている特別急行列車の愛称。平成23年（2011）運行開始。博多などを経由して新大阪・鹿児島中央駅間を結ぶ。３ 名古屋市の区名。大曲輪(おおぐるわ)貝塚があり、弥生後期の瑞穂遺跡があった。４ 岐阜県南西部の市。岐阜市と大垣市の間に位置する住宅都市。平成15年（2003）穂積町、巣南町が合併して成立。５ 沖縄の泡盛。酒名は、日本の別称「瑞穂の国」と、泡盛の原料が米であることにちなみ、日本と泡盛の繁栄を願って命名。一般酒と古酒がある。一般酒は台湾で生産。古酒は蒸留した原酒は地下貯蔵庫で熟成。蔵元の「瑞穂酒造」は嘉永元年(1848)創業。所在地は那覇市首里末吉町。６ 島根県邑智郡邑南町にある道の駅。国道261号に沿う。７ 京都西部、西多摩郡の町。青梅街道と国道一六号が交差する。南部に米軍の横田基地がある。
水物,みずもの,１ 水・酒などの飲み物。２ 水分を多く含んでいる食べ物。果物など。３ そのときの条件によって変わりやすく、予想しにくい物事。４ 華道で、水辺に育つ花の総称。
店先,みせさき,１ 商店で、商品を客の目につくように並べておく所。店頭。２ 店の前。
店番,みせばん,店の番をすること。また、その人。
店屋,みせや,商店。みせ。
未然,みぜん,１ まだそうなっていないこと。まだそのことが起こらないこと。２ 「未然形」の略。
身空,みそら,身の上。境遇。
三度,みたび,１ 三回。さんど。２ 数の多いことをいう。幾度も。何度も。
御霊,みたま,１ 神霊や祖霊を尊んでいう語。２ 霊威。３ 「御霊祭り」の略。
未知,みち,まだ知らないこと。また、まだ知られていないこと。
道草,みちくさ,１ 道ばたに生えている草。２ 目的の所へ行き着く途中で、他の物事にかかわって時間を費やすこと。３ 小説。夏目漱石作。1915年（大正4）「朝日新聞」連載。「吾輩は猫である」執筆当時の実生活を題材に、日常生活にひそむ危機に直面した知識人の姿を描く。
道順,みちじゅん,進むべき道すじ。順路。
道標,みちしるべ,１ 道の方向や距離などを示す標識。道案内。どうひょう。２ 物事の順序を教えて手引きの役をすること。また、その人や、そのもの。３ ハンミョウの別名。
道筋,みちすじ,１ 通っていく道。通り道。コース。２ 思考・判断などの展開の順序。また、物事の道理。条理。すじみち。
道中,みちなか,１ 目的地へ行く経路の中途。途中。２ 道路のまん中。路上。
道程,みちのり,ある地点から他の地点までの道の長さ。目的地までの道路の距離。どうてい。
道端,みちばた,道路の端のあたり。道路のほとり。路傍。
道辺,みちべ,道のほとり。道ばた。みちのべ。
道道,みちみち,１ 複数の道。あの道この道。２ 学問・技芸などの、それぞれの分野。３ 道を行きながら。道すがら。
未着,みちゃく,まだ到着しないこと。まだ届かないこと。
密会,みっかい,１ ひそかに会うこと。特に、男女が人目を忍んで会うこと。２ 星新一のショートショート作品。地球から来た男に収録。３ 吉村昭の小説。密会に収録。
密議,みつぎ,秘密の会議。
密契,みっけい,秘密に結んだ約束。密約。
密計,みっけい,ひそかなはかりごと。秘密の計略。密謀。
蜜月,みつげつ,１ 結婚して間もないころ。ハネムーン。２ 親密な関係にあること。
密航,みっこう,１ 正式な渡航手続きをとらずに外国へ航行すること。２ 規則を破って航海すること。
密行,みっこう,１ 人に気づかれないようにこっそりと出歩くこと。しのび歩き。２ ひそかに目的地へ行くこと。
密告,みっこく,他人の行状などをこっそりと告げ知らせること。つげぐち。特に、ひそかに関係当局などに告発すること。
密使,みっし,秘密の任務をもって、ひそかにつかわされる使者。
密事,みつじ,秘密の事柄。ないしょごと。
密室,みっしつ,１ 締めきって外から人が入れない部屋。２ 人に知られないようにした秘密の部屋。
密集,みっしゅう,すきまもないほどぎっしりと集まること。
密書,みっしょ,秘密の書類・手紙。
密生,みっせい,草木などがすきまなく生えること。
密接,みっせつ,１ すきまのないほどぴったりとくっついていること。２ 深い関係にあること。また、そのさま。
密葬,みっそう,１ ひそかにほうむること。２ うちうちで葬式をすること。また、その葬式。
密送,みっそう,こっそり人に知られないように送り届けること。
密造,みつぞう,法を犯してこっそりつくること。
密談,みつだん,こっそり相談すること。また、その相談。
密着,みっちゃく,１ ぴったりとつくこと。２ 写真で、印画紙を原板にくっつけて、原寸大に焼き付けること。また、その印画。べた焼き。
密偵,みってい,秘密・内情などをひそかに探ること。また、その人。間諜(かんちょう)。スパイ。
密度,みつど,１ 粗密の度合い。単位体積・面積・長さあたりに、ある量が分布する割合。２ 物事の充実している度合い。３ 各種物理量の単位体積あたりの量。ふつう、質量についての密度を指す。単位にキログラム毎立方メートル（kg/m3）、その他グラム毎リットル（g/l）など。体積密度。
密売,みつばい,法律や規則を犯して、ひそかに売ること。
密封,みっぷう,すきまのないように、ぴったりと封をすること。
密閉,みっぺい,すきまのないように、ぴったりと閉じること。
密謀,みつぼう,秘密のはかりごと。密計。
密約,みつやく,ひそかに契約・条約などを結ぶこと。また、その契約・条約。密契。
