name,reading,meaning,example
四位,しい,第四等の位階。正四位・従四位の称。,2729
四囲,しい,１ 四方から取り囲むこと。２ まわり。周囲。,543
思惟,しい,１ 考えること。思考。２ 哲学で、感覚・知覚と異なる知的精神作用。３ 仏語。対象を心に浮かべてよく考えること。また、浄土の荘厳(しょうごん)を明らかに見ること。,1393
詩意,しい,詩に込めた作者の意図。詩の意味。,4
恣意,しい,自分の思うままに振る舞う心。気ままな考え。,911
詩歌,しいか,１ 漢詩と和歌。２ 詩・和歌・俳句など韻文の総称。,1084
椎樫,しいがし,シイの別名。,0
市域,しいき,市に属する範囲。市の区域。,3735
四至,しいし,耕作地・所有地・寺域などの四方の境界。四辺。四境。,70
尿尿,しいしい,小便をいう幼児語。しい。,0
椎葉,しいば,宮崎県北西部の地名。耳川上流に位置し、上椎葉ダムがある。那須大八郎と鶴富姫の伝説や民謡「ひえつき節」の地。,957
子音,しいん,言語音の最小単位である単音の分類の一。呼気が喉頭から口腔にかけてどこかで閉鎖または狭めが作られて発せられる音。閉鎖・狭めの部位や呼気が鼻腔に流れるか否かの差異により破裂音（閉鎖音）・摩擦音・破擦音・鼻音などに分けられるほか、声帯の振動を伴うか否かによって、有声子音・無声子音に分類される。父音。しおん。,1860
市隠,しいん,官職に就かないで、市井に隠れ住むこと。また、その人。,13
私印,しいん,個人の用いる印章。,24
試飲,しいん,味見をするなどの目的で、ためしに飲むこと。,149
糸雨,しう,糸のように細い雨。細雨(さいう)。,0
紫雲,しうん,紫色の雲。念仏行者が臨終のとき、仏が乗って来迎(らいごう)する雲。吉兆とされる。,199
市営,しえい,市が経営すること。,4514
私益,しえき,一個人の利益。私利。,27
紙鳶,しえん,凧(たこ)。いかのぼり。,124
詩筵,しえん,詩人・文人などの会合の席。,0
試演,しえん,試験的に上演・演奏すること。プレビュー。,119
潮足,しおあし,潮の干満の速さ。,0
塩味,しおあじ,塩を用いてつけた味。,503
塩餡,しおあん,塩で味をつけた餡。,6
死王,しおう,死者の国の王。すなわち、閻魔(えんま)大王。,0
雌黄,しおう,１ 硫化砒素(ひそ)からなる鉱物。黄色で半透明、樹脂光沢をもつ。鶏冠石に伴って産することが多く、有毒。雄黄(ゆうおう)。２ タイ・ベトナムなどに産するオトギリソウ科植物からとった黄色の樹脂。黄色絵の具として日本画などで用いられる。草雌黄。藤黄(とうおう)。ガンボージ。,21
潮桶,しおおけ,海水をくみ入れる桶。,0
潮間,しおがい,潮が引いてから満ちてくるまでの間。しおま。,237
潮頭,しおがしら,沖から満ちてくる潮の波がしら。潮先。,6
潮風,しおかぜ,海から吹く塩けを含んだ風。,949
塩角,しおかど,舌を直接に刺激する塩味。精製塩の味。,0
塩竈,しおがま,宮城県中央部、松島湾に面する市。漁業・水産加工業が盛ん。俗に「塩釜」とも書く。,331
塩辛,しおから,魚介類の肉・内臓・卵などを塩漬けにして発酵させた食品。,315
潮菊,しおぎく,キク科の多年草。四国南部の海岸のがけに生え、高さ30～50センチ。葉はへら形で浅い切れ込みがある。秋、枝の先に多数の白い頭状花が咲く。潮風菊(しおかぜぎく)。,0
塩気,しおけ,食物などの中に含まれている塩の分量。塩分。また、塩味(しおあじ)。,217
潮気,しおけ,海上の、塩分を含んだ湿り気。,42
塩麹,しおこうじ,麹に塩と水を加えて発酵させた調味料。料理の味付けに使うほか、漬け物の床などにする。,0
潮境,しおざかい,１ 異なった二つの潮流の境目。海峡や寒流と暖流との交流点で見られる。多くよい漁場になる。２ 物事の境目。,13
塩魚,しおざかな,塩漬けにした魚。また、塩をふりかけた魚。,48
潮先,しおさき,１ 潮の満ちてくる時。また、満ちてくる潮の波先。しおがしら。２ 物事の始まるとき。しお。しおどき。,13
塩鮭,しおざけ,塩漬けにした鮭。保存がきく。うす塩のものを荒巻(あらまき)、強く塩をしたものを塩引(しおび)きという。しおじゃけ。,146
塩沢,しおざわ,新潟県南魚沼市塩沢地区周辺で産出される、かすり模様の高級絹織物。塩沢絣(がすり)。,421
塩地,しおじ,モクセイ科の落葉高木。関東以西の山地に自生。葉は羽状複葉。初夏、枝の上部に小花を多数つける。,20
潮路,しおじ,１ 海流の流れる道。しおみち。２ 海上の道。海路。船路(ふなじ)。,45
塩尻,しおじり,１ 塩田で砂を円錐形に盛り上げたもの。これに海水を注ぎ、天日に乾かして塩分を付着させる。２ 家計。財政。３ 長野県中央部の市。もと中山道の宿場町。中央本線と篠ノ井線の交点。ワインの製造・精密工業が行われる。,522
塩瀬,しおぜ,縦糸を密にし、太い横糸を用いて横筋を出した厚地の羽二重。帯地・袱紗(ふくさ)・半襟・羽織地などに使用。塩瀬羽二重。,92
塩田,しおた,海水から塩をとるために砂浜などに設けた区画。日光で海水を濃縮し、鹹水(かんすい)を得る所。塩浜(しおはま)。,1343
塩鱈,しおだら,塩漬けのタラ。,4
塩茶,しおちゃ,塩を加えてほうじた茶葉でいれた茶。また、食塩を少し入れた茶碗に熱いほうじ茶を注いだもの。酔いざましなどに用いる。,6
塩所,しおどころ,１ 塩を作る所。塩田。２ 塩の産地。,0
汐留,しおどめ,東京都港区の旧国鉄駅跡地。明治5年（1872）の鉄道開業時に新橋駅（のち汐留駅と改称）を設置。鉄道発祥地を示す「0マイル標識」がある。平成7年（1995）ごろから大規模な再開発が行われ、巨大複合都市「汐留シオサイト」が建設された。,349
塩菜,しおな,塩漬けにした菜。,0
塩煮,しおに,塩味だけで煮ること。また、その料理。,14
潮岬,しおのみさき,和歌山県西牟婁(にしむろ)郡串本町にある、本州最南端の岬。串本と砂州で結ばれた陸繋島(りくけいとう)。,82
塩場,しおば,１ 塩を作る所。塩田。２ 塩の産地。,0
塩花,しおばな,１ 不浄を清めたり、縁起直しのために塩を振りまくこと。また、その塩。伊豆諸島などでは海水を汲(く)んで来て振りかける。２ 料理屋などの入り口に、山形に置く塩。盛り塩。３ 砕けて花のように飛び散る波。白波。,4
塩浜,しおはま,海水から塩をとるために砂浜などに設けた区画。日光で海水を濃縮し、鹹水(かんすい)を得る所。塩浜(しおはま)。,395
塩原,しおばら,栃木県那須塩原市西部の地名。箒川(ほうきがわ)渓流に沿った温泉町で、塩原十一湯と称される。,590
潮干,しおひ,１ 潮が引くこと。ひき潮。また、潮が引いて現れた砂浜。２ 潮の引いた海浜で、貝などをとる遊び。春の大潮の時を最適とする。しおひ。,42
塩豚,しおぶた,塩漬けにした豚肉。,12
塩船,しおぶね,１ 塩を輸送する船。２ 江戸時代、赤穂(あこう)など瀬戸内産の塩を江戸に運送した廻船。,5
塩鱒,しおます,塩漬けにした鱒。,7
塩豆,しおまめ,乾燥したえんどう豆などをいり、仕上げに塩水を加えて乾かしたもの。,19
潮見,しおみ,潮の干満を見ること。,239
塩水,しおみず,塩分を含む水。食塩を溶かした水。,960
潮水,しおみず,海の水。うしお。,130
潮道,しおみち,１ 海流の流れる道。しおみち。２ 海上の道。海路。船路(ふなじ)。,0
潮虫,しおむし,コツブムシ科の甲殻類。北方の海にすみ、体長約1.5センチ、体は平たく小判形。腹部を上にして泳ぐ。養殖魚のえさにする。,0
塩目,しおめ,１ 塩の分量。塩加減。２ 人品。品格。,0
潮目,しおめ,１ 速さの違う潮の流れがぶつかり合う場所で、海面上に細長く伸びた筋が見える所。その筋に沿って、藻、木片や泡などが集まり、さざ波がたつことがある。潮境によく見られ、好漁場となることが多い。潮の目。２ 流れゆく物事が向かう方向。また、情勢が変化するその境目。,59
塩物,しおもの,塩漬けにした食品。特に、塩漬けの魚類。塩引き。,23
塩屋,しおや,１ 塩を売る家。また、その人。２ 海水を煮て塩を作る小屋。３ 自慢する人。高慢な人。,260
師恩,しおん,先生から受けた恩。師匠の恩。,19
私恩,しおん,個人的に特別にその人に与える恩恵。,0
至恩,しおん,この上もなく大きな恩。,0
歯音,しおん,歯や歯ぐきと舌との間で調節される音。破裂音の［t］［d］や摩擦音の［s］［z］など。,64
史家,しか,歴史に精通した人。また、歴史家。,1963
史科,しか,歴史に関する科目。また、歴史学科。,8
市価,しか,商品が市場で売買される価格。,126
師家,しか,１ 先生の家。２ 師。先生。,118
私家,しか,１ 自分の家。２ 個人の家。朝廷や役所に対していう。,115
糸価,しか,糸、特に生糸の取引価格。生糸の相場。,7
紙価,しか,紙の値段。紙の相場。,22
紙花,しか,紙で作った花。特に、葬儀に用いる造花。かみばな。,16
詩家,しか,詩を作る人。詩人。,50
雌花,しか,単性花で、雌しべのつく花。雄しべはないか、あっても退化している。,434
指画,しが,指先やつめを筆の代わりに使って描く水墨画。中国に始まり、日本では池大雅(いけのたいが)ら南画家が得意とした。,0
歯牙,しが,１ 歯と牙(きば)。また、歯。２ 言葉。口先。,472
滋賀,しが,近畿地方北東部の県。近江(おうみ)国の全域を占める。県庁所在地は大津市。中央部に琵琶湖がある。古くは「志賀」とも書いた。,3491
四海,しかい,１ 四方の海。よものうみ。２ 国内。世の中。天下。また、世界。３ 仏語。須弥山(しゅみせん)を取り巻く四つの外海。,362
四界,しかい,１ 天・地・水・陽の四つの世界。２ 仏語。地・水・火・風のこと。,0
斯界,しかい,その道を専門とする社会。この社会。この分野。,93
死海,しかい,ヨルダンとイスラエルとの国境にある塩湖。面積約1020平方キロ。水面が海面下397メートルにあり、世界で最も低い。流出河川はないため塩分濃度が高く、生物はほとんど生存しない。聖書にまつわる史跡が多い。,249
詩界,しかい,詩人の社会。詩壇。,18
市外,しがい,市の区域外。特に、市の周辺の地域。,1448
鹿追,しかおい,北海道河東(かとう)郡の地名。北東部に然別(しかりべつ)湖がある。,65
鹿木,しかぎ,鹿を捕ろうとする猟師が、木の枝に横木を渡し柴などを結びつけて身を隠すもの。,0
四角,しかく,１ 正方形・長方形などのように、四隅にかどのある形。四辺形。四角形。また、そのようなさま。２ 角ばっていること。また、そのようなさま。３ 人の態度・行動などが、型にはまって堅苦しいこと。また、そのようなさま。,2509
死角,しかく,１ 銃砲の射程距離中にありながら、障害物や銃砲の構造上の理由などのため、射撃できない範囲。２ ある角度からはどうしても見えない範囲。３ 身近にありながら、気がつかない事柄。,1219
視覚,しかく,光の刺激を受けて生じる感覚。網膜に光が当たると視細胞に興奮が起こり、視神経を通して大脳の視覚野に伝えられ、明暗・光の方向や物の色・動き・距離などを認知する。五感の一。,6256
視角,しかく,１ 物体の両端から目までの二直線が作る角度。目に見える物体の大小はこの角度の大小による。２ 物を見る角度。見る立場。視点。,270
詞客,しかく,詩歌や文章を作る人。文人(ぶんじん)。,0
詩格,しかく,１ 詩の作り方の規則。詩の法則。２ 詩がもつ風格。詩の品格。,11
詩客,しかく,詩を作る人。詩人。,0
仕覚,しがく,１ 才覚。くふう。やりくり。２ たくわえ。用意。,0
史学,しがく,歴史を研究する学問。歴史学。,906
志学,しがく,１ 学問に志すこと。２ 15歳のこと。,36
斯学,しがく,この方面の学問。,29
死学,しがく,実用に適しない学問。死に学問。,0
私学,しがく,私立の学校。,384
詩学,しがく,詩の本質・形式・種類および詩作技法などを研究する学問。詩論。ポエティックス。,167
試楽,しがく,公事(くじ)や賀茂神社・石清水八幡宮の祭礼などに行われる舞楽の予行演習。特に平安時代、賀茂・石清水の臨時祭の2日前に、清涼殿前庭で東遊(あずまあそび)や神楽を天覧に供する宮廷行事をいう。,30
歯学,しがく,歯およびその治療に関する医学。,230
鹿猿,しかざる,鹿の上に猿が乗った形の土焼きの玩具。広島県宮島の名産品。,3
四月,しがつ,一年の4番目の月。卯月(うづき)。,9972
尸冠,しかばねかんむり,漢字の冠の一。「尼」「居」「展」などの「尸」の称。,0
鹿笛,しかぶえ,猟師が鹿をおびき寄せるために吹く、鹿の鳴き声に似せた笛。竹や角に鹿の胎児の皮やヒキガエルの皮を張る。ししぶえ。,7
飾磨,しかま,兵庫県姫路市南部の地名。古くから瀬戸内海の要港。褐(かち)染めの産地。,237
信楽,しがらき,１ 滋賀県南部、甲賀(こうか)市の地名。信楽焼の産地。また、高級茶を産する。聖武天皇の紫香楽(しがらき)宮跡がある。２ 信楽地方から産する陶器。鎌倉初期のころ成立、室町時代に茶の湯の勃興(ぼっこう)とともに注目された。現在は雑器から茶器までが作られる。,302
仕官,しかん,１ 官職に就くこと。役人になること。２ 浪人していた武士が大名などに召し抱えられて仕えること。,1353
史官,しかん,歴史編纂(へんさん)に従う官職。特に、古代中国で、文書・記録の任にあたった官。,98
史観,しかん,歴史を全体的に把握し、解釈するときの基礎的な立場・考え方。歴史観。,955
士官,しかん,１ 下士官・兵に対して、将官・佐官・尉官をいう。将校。２ 上級船員の通称。,13725
子癇,しかん,妊娠中毒症の一種。妊産婦が突然、全身の痙攣(けいれん)、失神などの発作を繰り返す状態。,49
支幹,しかん,樹木で、主幹から分かれて出ている幹。,13
支管,しかん,水道管やガス管などで、本管から分かれて使用者の所まで引かれている管。,4
枝幹,しかん,１ えだとみき。２ 手足と胴体。また、末と本(もと)。,5
私感,しかん,一個人として抱く感想。,0
糸管,しかん,弦楽器と管楽器。糸竹。また、音楽のこと。管弦。,0
詩巻,しかん,詩を集めた書物。詩集。,26
歯冠,しかん,歯茎よりも上側に、冠状に出ている歯の部分。象牙質をエナメル質が覆っている。,99
祠官,しかん,神社の祭礼・社務に携わる人。かんぬし。神官。,92
詩眼,しがん,１ 詩を鑑賞・批評する能力。詩についての眼識。２ 漢詩で、巧拙を決める重要な1字。,0
磯城,しき,奈良県北西部の郡。古くは桜井市など近隣一帯の称。,112
四気,しき,天地間に生じたり消えたりする四時の気。春の温（生）、夏の熱（長）、秋の涼（収）、冬の寒（蔵）の各気。,0
始期,しき,１ 物事の始まる時期。２ 法律で、法律行為の効力が発生し、または債務の履行を請求できるようになる期限。,99
子規,しき,ホトトギスの別名。,1065
志木,しき,埼玉県南部の市。東武東上線が通り、住宅地として発展。,315
死期,しき,死ぬ時。命が尽きる時。また、命を捨てるべき時。しご。,782
私記,しき,個人として記したもの。私的な記録。,123
紙器,しき,紙皿・ボール箱など、紙製の容器。,44
仕儀,しぎ,物事の成り行き。事の次第。特に、思わしくない結果・事態。,430
市議,しぎ,市議会を組織する議員。市の住民の公選による。任期は4年。市会議員。,540
試技,しぎ,１ 重量挙げや跳躍競技・投擲(とうてき)競技などで、一定回数許される演技の一回ごとの演技。２ 試合の前の予備的な演技。トライアル。,184
識閾,しきいき,ある意識の出現または消失の境界。意識閾。,28
色域,しきいき,プリンターやディスプレー、印刷物などで表現できる色の全範囲。ガモット。ガマット。ギャマ。,54
閾値,しきいち,１ ある反応を起こさせる、最低の刺激量。しきいち。２ 生体の感覚に興奮を生じさせるために必要な刺激の最小値。しきいち。,262
色衣,しきえ,墨染めの衣以外の法衣。紫・緋・黄・青などの色があり、高位の僧が着る。,0
色価,しきか,絵画の画面を構成する色相・明度・彩度の相関関係。バルール。,16
色荷,しきか,量子色力学において、クオーク間の相互作用を特徴づける量子数。光の三原色との類似から赤・緑・青の色荷があり、反クオークとして三色の補色が対応するが、いずれも現実の色とは無関係。強い相互作用は色の間ではたらき、赤・緑・青の混色、または補色どうしの混色によって白色となるときに安定して存在する。カラーチャージ。,27
色覚,しきかく,視覚の一。光の波長の違いを色彩として識別する感覚。色神。,273
式楽,しきがく,公儀の儀式に用いる音楽や舞踊。主として江戸幕府における能をさす。,23
色感,しきかん,１ 色彩から受ける感じ。２ 色を見分ける感覚。色彩感覚。,53
色環,しきかん,色相をスペクトルの順にしたがって環状に配列したもの。向かいあった二つの色は互いに補色の関係にある。色相環。カラーサークル。カラーホイール。,0
敷金,しききん,１ 不動産、特に家屋の賃貸借にさいして賃料などの債務の担保にする目的で、賃借人が賃貸人に預けておく保証金。しきがね。２ 江戸時代、市場の取引の手付金。３ 江戸時代、問屋が生産者または小売店に前渡しした貸付金。仕入れ銀。４ 婚姻などの際の持参金。しきがね。,227
敷銀,しきぎん,１ 不動産、特に家屋の賃貸借にさいして賃料などの債務の担保にする目的で、賃借人が賃貸人に預けておく保証金。しきがね。２ 江戸時代、市場の取引の手付金。３ 江戸時代、問屋が生産者または小売店に前渡しした貸付金。仕入れ銀。４ 婚姻などの際の持参金。しきがね。,7
敷桁,しきげた,柱の上部を連結し、小屋梁(こやばり)または根太(ねだ)などの端を受けて支える桁。,0
識見,しきけん,物事を正しく見分ける力。また、優れた意見。見識。しっけん。,386
識語,しきご,写本・刊本などで、本文のあと、または前に、書写・入手の由来や年月などを記したもの。特に、後人の書き加えたものをいう。しご。,41
色紙,しきし,１ 和歌・俳句・書画などを書き記す四角い厚紙。5色の模様や金・銀の砂子などを施すものもある。寸法に2種類あり、大は縦6寸4分（約20センチ）・横5寸6分（約17センチ）、小は縦6寸（約18センチ）・横5寸3分（約16センチ）。２ 衣服の弱った部分に裏打ちをする布地。,1092
識字,しきじ,文字が読めること。文字の読み書きができるようになること。,429
式日,しきじつ,１ 儀式を執り行う日。儀式のある日。２ 祝祭日。,65
色弱,しきじゃく,比較的軽い先天性の色覚異常の旧称。,22
式場,しきじょう,儀式を行う場所。,718
式状,しきじょう,貞永(じょうえい)式目（御成敗式目）と今川状。武士の修身の書として普及した。,0
色神,しきしん,視覚の一。光の波長の違いを色彩として識別する感覚。,11
色素,しきそ,発色のもとになる物質。可視光線の波長の一部を吸収し、それ以外を透過または反射させて色を出す。天然色素と合成色素とに大別され、天然色素は動物色素・植物色素の生体色素と、顔料などの鉱物色素とに分けられる。,1979
色相,しきそう,１ 色合い。色調。２ 彩度・明度とともに、色の三属性の一。有彩色で、赤・黄・青など他の色と区別するよりどころとなる色の特質。色合い。３ 仏語。肉眼で見ることのできる姿・形。,189
色代,しきだい,１ あいさつすること。会釈(えしゃく)。２ おせじを言うこと。追従(ついしょう)。,0
色沢,しきたく,いろつや。しょくたく。,67
色聴,しきちょう,音の刺激に対して色覚を伴う現象。共感覚の一。,5
色調,しきちょう,色の濃淡・明暗・強弱などのぐあい。色合い。,1446
敷手,しきて,雅楽。高麗楽(こまがく)。高麗壱越(いちこつ)調の中曲。舞は四人舞。渤海(ぼっかい)の貢ぎ船を歓迎して作ったという。番舞(つがいまい)は裹頭楽(かとうらく)。重来舞(しきまい)。,0
色度,しきど,明度を除いた光の色、色相と彩度を数量的に表示したもの。,0
色道,しきどう,色恋に関する方面のこと。いろのみち。,65
色読,しきどく,書を読んで、文字に表された意味だけを解すること。,4
式年,しきねん,１ 歴代の天皇・皇后の式年祭を行う年。崩御後、3年・5年・10年・20年・30年・40年・50年・100年、およびそれ以後100年ごとにあたる年。２ 1年。1年間。また、ある年。,262
式能,しきのう,儀式として催される能。江戸時代には、幕府の行事や祝典、将軍家の慶事などの際に、江戸城本丸表の舞台で翁(おきな)付き五番立ての能が催された。現在では、能楽協会などの主催するシテ方五流出演の五番立ての催しをいう。,7
敷膚,しきはだ,馬具の一。下鞍(したくら)の3枚重ねのうち、最も下のもの。,0
敷梁,しきばり,小屋梁が長いとき、その途中で直角方向に配する大きな梁。,0
敷布,しきふ,敷き布団の上に敷く布。シーツ。,408
式服,しきふく,儀式のときに着る衣服。礼服。,80
式法,しきほう,正しい儀式・作法。,11
式帽,しきぼう,儀式に用いる帽子。,0
色盲,しきもう,先天性の色覚異常の旧称。,232
式目,しきもく,１ 中世、法規を箇条書きにしたもの。貞永(じょうえい)式目（御成敗式目）・建武式目など。式条。２ 連歌・俳諧を詠むときに守るべき規則。また、それを記した書。連歌の「応安新式」など。３ 定められていること。決まり。,228
四球,しきゅう,野球で、フォアボールのこと。,1277
死球,しきゅう,野球で、デッドボールのこと。,493
色釉,しきゆう,着色剤を混合した釉(うわぐすり)。陶磁器の上絵をかくのに用いる。,6
司教,しきょう,カトリック教会の高位聖職。使徒の継承者と見なされ、司祭の上に位する。司教区の長としてこれを統轄。ギリシャ正教およびイギリス国教会では主教とよぶ。,6805
思郷,しきょう,故郷を懐かしく思うこと。望郷。,14
指教,しきょう,さし示して教えること。指導。,8
至境,しきょう,到達することのできる最高の境地。,17
詩境,しきょう,詩に歌われた境地。また、詩を作るときの心境。,62
詩興,しきょう,詩を作りたいと思う気分。また、詩を読んで感じる趣。詩情。,31
歯鏡,しきょう,口腔内の観察に用いる、小さな鏡に柄をつけた器具。,0
士業,しぎょう,「～士」と付く資格を持つ職業の俗称。弁護士・公認会計士・行政書士・弁理士など。さむらいぎょう。,42
斯業,しぎょう,この事業。この分野の事業。,4
詩業,しぎょう,詩作上の業績。,19
史局,しきょく,史書を編纂(へんさん)する場所。徳川光圀(とくがわみつくに)が「大日本史」を編纂するため江戸駒込の別邸に置いた史局が知られる。,37
四極,しきょく,東・西・南・北の果て。四方のきわめて遠い国々。,31
詞曲,しきょく,詞と曲。韻文。また、歌謡。,58
式量,しきりょう,ある単体や化合物を化学式で表したときの、成分元素の原子量の総和。分子が存在する物質では分子量に等しい。化学式量。,0
敷料,しきりょう,倉庫に物品を預けたときに支払う保管料。倉敷。,6
式例,しきれい,しきたり。慣例。,0
式礼,しきれい,礼をすること。会釈。あいさつ。,0
紫金,しきん,赤銅(しゃくどう)の異称。,37
至近,しきん,非常に近いこと。,2635
試金,しきん,鉱石や合金などの金属成分を定量分析すること。狭義には、貨幣板金・貴金属などの純度を決定すること。,14
賜金,しきん,皇室などから下賜される金銭。下賜金。,34
市銀,しぎん,中央銀行に対する民間の銀行。狭義には、都市銀行をさす。,0
詩吟,しぎん,読み下した漢詩に節をつけて吟じるもの。安政（1854～1860）ころに江戸の昌平黌(しょうへいこう)の書生たちが始めたという。,243
歯齦,しぎん,はぐき。歯肉。,48
四句,しく,偈(げ)のこと。四つの句からなるところからいう。,145
市区,しく,１ 市と区。２ 市街の区画。,1435
死苦,しく,１ 死ぬときの苦しみ。また、死ぬような苦しみ。２ 仏語。四苦の一。人間が免れることのできない死の苦しみ。,15
詩句,しく,詩の文句。詩の一節。,870
四隅,しぐう,よすみ。また、四方。,1030
敷香,しくか,ロシア連邦サハリン州（樺太(からふと)）の町ポロナイスクの、日本領時代の名称。,83
仕口,しくち,１ しかた。やりかた。やりくち。２ 建築などで、部材を直角またはある角度で接合すること。また、その接合部分。,16
時雨,しぐれ,１ 秋の末から冬の初めにかけて、ぱらぱらと通り雨のように降る雨。２ ハマグリなどのむき身に、ショウガを加えて佃煮(つくだに)風に煮上げた料理。３ 涙ぐむこと。涙を落とすこと。また、その涙。,1044
師君,しくん,師を敬っていう語。,0
四計,しけい,生活を充実させるための四つの計画。一日の計は朝にあり、一年の計は春にあり、一生の計は勤めにあり、一家の計は身を修めるにあり、ということ。,0
支系,しけい,もととなる系統から分かれたもの。直系から分かれた系統。傍系。,16
私刑,しけい,個人や集団が、法律によらずに加える制裁。私的制裁。リンチ。,321
紙型,しけい,活版印刷で、鉛版を鋳造するために組版などの原型に特殊な紙を当て、押圧して作った鋳型。これに地金を流し込み、鉛版を鋳造する。,105
紙芸,しげい,紙をすくときに、文字や模様を同時にすき込む技術。,0
至芸,しげい,きわめつくした最高の芸。芸の極致。,85
詞芸,しげい,詩や文章を作るわざ。文芸。,0
史劇,しげき,史実に題材を求めた劇。歴史劇。,186
詩劇,しげき,詩の形式で書かれた劇。韻文劇。広義には詩的内容と情緒をもつ劇も含める。,78
四穴,しけつ,日本の楽器の調律に用いた器具。長さ約8センチ、直径約1.5センチの竹または象牙製の筒状の管で、一端を和紙でふさぎ、管の前面に三つ、背面に一つの指孔を設けたもの。和紙をはじいて音を出し、指孔の押さえ方で一二律すべてが得られる。,0
死結,しけつ,１ こまむすび。２ 香道で、切ったのち数十年経てからよい香気を発する香木。,0
繁文,しげもん,一定の文様を狭い間隔で密に繰り返したもの。また、その織物や染め物。,23
私権,しけん,私法関係において認められる権利。財産権・人格権・身分権など。,91
史庫,しこ,朝鮮の高麗および李朝が歴代の実録などの重要文献を保存するために設けた書庫。,11
四股,しこ,相撲の基本動作の一。まず両足を開いて構え、足を左右交互に高く上げ、このとき手をひざに当て、力を入れて地を踏む。力足(ちからあし)。,1086
四顧,しこ,１ 四方を見回すこと。２ 辺り。付近。四辺。,27
指呼,しこ,１ 指さして呼ぶこと。指さしてそれと言うこと。２ 呼べば答えるほどの近い距離。,147
指顧,しこ,１ 指図すること。２ 呼べば答えるほどの近い距離。,5
死後,しご,死んだあと。没後。,18940
私語,しご,１ ひそかに話すこと。ささやくこと。２ 公の場であるにもかかわらず、自分たちだけでひそひそと勝手な話をすること。また、その話。,610
詩語,しご,詩に用いられる言葉。詩の言葉。,148
四光,しこう,花札の出来役の一。松・桜・薄(すすき)・桐の20点札を集めた役。4種のいずれかが雨の20点札になっているものは雨入り四光という。,0
四更,しこう,五更の第四。およそ現在の午前1時または2時から2時間をいう。丑(うし)の刻。丁夜(ていや)。,64
指甲,しこう,指の爪。,10
私考,しこう,自分なりの考え。私見。,0
私行,しこう,私生活上の行い。一個人としてする、私的な行為。,59
視紅,しこう,脊椎動物の目の網膜にある紫紅色の感光物質。光が当たると化学変化を起こして色が薄くなり、暗くなるともとに戻る。ビタミンAが欠乏するとこの物質が生成されず、夜盲症になる。ロドプシン。視紅素。視紫紅。,0
詩稿,しこう,詩の草稿。詩の下書き。,88
試航,しこう,船舶・航空機を、ためしに動かすこと。,6
歯垢,しこう,歯の表面に付着した食物のかすや細菌。はくそ。,63
歯腔,しこう,歯髄腔(しずいくう)の旧称。,0
恣行,しこう,ほしいままに行うこと。かって気ままに振る舞うこと。,0
詩豪,しごう,きわめてすぐれた詩人。詩伯。,0
祠号,しごう,神社の呼び名。,0
諡号,しごう,貴人・僧侶などに、その死後、生前の行いを尊んで贈る名。贈り名。,653
醜男,しこお,１ 醜い男。ぶおとこ。２ 強くたくましい男。,366
四国,しこく,四つの国。,8876
紫黒,しこく,紫がかった黒色。,0
色丹,しこたん,北海道根室半島の東方にある島。中心集落は斜古丹(しゃこたん)。第二次大戦後、ソ連のちにロシア連邦の統治下。面積255平方キロメートル。色丹島。名はアイヌ語「シ‐コタン（大きい村）」による。,38
指骨,しこつ,１ 手の指の骨。親指は2個、他の指は3個の円柱状の小骨からなり、互いに関節で連なって掌骨(しょうこつ)に連接している。２ 足の指の骨。親指は2個、他の指は3個の円柱状の小骨からなり、互いに関節で連なって中足骨に連接している。,73
肢骨,しこつ,四肢の骨。手足の骨。,0
歯骨,しこつ,下あごの歯を支える骨。哺乳類では下顎骨(かがくこつ)という。,48
篩骨,しこつ,頭蓋骨(とうがいこつ)で、眼窩(がんか)と鼻腔の一部をつくる骨。多数の小腔がある。,58
趾骨,しこつ,足の指の骨。親指は2個、他の指は3個の円柱状の小骨からなり、互いに関節で連なって中足骨に連接している。,20
醜名,しこな,１ 相撲の力士の呼び名。「双葉山」「大鵬」など。２ あだ名。３ 自分の名を謙遜していう語。,24
醜女,しこめ,１ 容貌(ようぼう)のみにくい女。しゅうじょ。２ 黄泉(よみ)の国にいたという、容貌のみにくい女の鬼。,324
士魂,しこん,武士のたましい。,481
支根,しこん,主根から分かれて出た根。側根。,0
紫根,しこん,１ ムラサキの根。古くはその煮汁を染料とした。漢方では解熱・解毒薬に用いる。２ 紫根で染めた染め色。深みのある濃い紫色。,33
紫紺,しこん,紺がかった紫色。濃い紫色。,203
詩魂,しこん,詩で表現しようとする心。,52
歯根,しこん,歯の歯槽(しそう)部にあり、象牙質がセメント質で覆われている部分。,182
視差,しさ,１ 目と対象物との相対的位置の移動または差違による、網膜上の結像の位置の変化。対象物に対して、両眼の視線の挟む角度で表される、両眼視差によって対象物の遠近を知覚する。２ 天文学で、天体の一点を2か所から見たときの方向の差。地球の中心と観測者の位置とを結ぶ線、すなわち半径を基線とする日周視差は太陽系内の天体の距離の測定に、また、地球の公転軌道半径を基線とする年周視差は恒星の距離測定に利用。３ 写真測量で、ある地点を隣り合う2枚の写真で写したときの方向の違い。その地点までの距離を算出できる。４ 写真で、ファインダーの視野と実際に写る範囲との違い。,239
視座,しざ,物事を見る姿勢や立場。,161
