name,reading,meaning
相星,あいぼし,対戦する競技者どうしの勝敗数が同じであること。
相孫,あいまご,同じ祖父母をもつ、いとこどうし。互いに孫どうしであること。
相婿,あいむこ,姉妹の夫どうし。
間物,あいもの,１ 塩魚や干し魚類の総称。２ 四度入りの土器製の杯。普通の大きさ（三度入り）と大形（五度入り）の中間のもので、「四(し)」の音を避けた言い方。あいもの。
相物,あいもの,１ 塩魚や干し魚類の総称。２ 四度入りの土器製の杯。普通の大きさ（三度入り）と大形（五度入り）の中間のもので、「四(し)」の音を避けた言い方。あいもの。
相嫁,あいよめ,兄弟の妻どうし。
姶良,あいら,鹿児島県中部にある市。鹿児島市の北に隣接し同市のベッドタウンとして発達するほか、タバコ栽培や養鶏・窯業などが盛ん。平成22年（2010）3月に加治木町・姶良町・蒲生町が合併して成立。
哀楽,あいらく,悲しみと楽しみ。
哀憐,あいれん,悲しみ哀れむこと。ふびんに思うこと。哀憫(あいびん)。
文色,あいろ,模様。また、物のようす。多くあとに打消しの語を伴う。
藍蝋,あいろう,藍甕(あいがめ)の縁についた藍汁の泡を集めて棒状に固めたもの。現在は多く古い藍染めの布に苛性(かせい)ソーダなどを加えて煮出してつくる。絵の具などに使用。
亜鉛,あえん,亜鉛族元素の一。単体は銀白色の金属で、湿った空気中では灰白色となる。酸にもアルカリにも溶解する。乾電池の陰極、鉄板にめっきしてトタン板として、また、真鍮(しんちゅう)や洋銀などの合金に使われる。元素記号Zn原子番号30。原子量65.39。ジンク。
青葦,あおあし,水辺に青々と茂るアシ。あおよし。
青葭,あおあし,水辺に青々と茂るアシ。あおよし。
青蘆,あおあし,水辺に青々と茂るアシ。あおよし。
青嵐,あおあらし,初夏の青葉を揺すって吹き渡るやや強い風。せいらん。
青餡,あおあん,白餡(しろあん)に、青粉や碾(ひ)き茶の粉などをまぜ合わせた緑色の餡。
葵貝,あおいがい,アオイガイ科のタコ。温・熱帯の海洋を浮遊する。雌は貝殻をもち、殻は扁平で直径10～25センチ、白色で放射状のひだがある。雄は体長約1.5センチで、殻をつくらない。かいだこ。
葵草,あおいぐさ,フタバアオイの別名。
青石,あおいし,１ 青みがかった黒い色。２ 襲(かさね)の色目の名。表は濃い青、裏は青。３ 馬の毛色の名。黒に青みを帯びたもの。
葵菫,あおいすみれ,スミレ科の多年草。山野や路傍の湿地に生える。葉は根生し、心臓形。早春、淡紫色の花を開く。ひなぶき。
葵月,あおいづき,陰暦6月の異称。
葵巴,あおいどもえ,紋所の名。葵（フタバアオイ）の葉3枚を巴形にかたどったもの。徳川氏の紋。三つ葉葵。
葵盆,あおいぼん,鉋(かんな)の削り跡を残した板に、薄黄色の漆を塗った盆。
葵祭,あおいまつり,京都の上賀茂・下鴨両神社の祭礼。昔は毎年陰暦4月の中の酉(とり)の日に行われたが、現在は5月15日。京都三大祭りの一つで、祭人の冠や牛車(ぎっしゃ)などをアオイで飾るところから葵祭(あおいまつり)ともいう。古くは「祭り」といえばこの祭りをさした。北祭。
青色,あおいろ,１ 青系統の色。青い色。２ 装束の色の名。染め色では、紫根(しこん)と刈安(かりやす)を染料として染めた灰色がかった黄緑色。織り色では、縦糸を青、横糸を黄として織った色をいう。青白橡(あおしろつるばみ)。麹塵(きくじん)や山鳩(やまばと)色を指すこともある。３ 「青色の袍(ほう)」の略。
亜欧,あおう,亜細亜（アジア）と欧羅巴（ヨーロッパ）。欧亜。
青海,あおうみ,青々とした海。青海原(あおうなばら)。
青梅,あおうめ,１ まだよく熟さない、青くて硬い梅の実。実梅(みうめ)。２ 香の名で、沈香(じんこう)の一。酸っぱく苦い感じの香りで、青梅の風味があるところからいう。
青瓜,あおうり,シロウリの別名。
青鬼,あおおに,仏教、陰陽道に基づく想像上の怪物。人間の形をして、頭には角を生やし、全身が青い。地獄に住むという。
青貝,あおがい,１ 螺鈿(らでん)の材料に用いる貝。ヤコウガイ・オウムガイ・アワビなど。また、それらの貝殻を用いた細工。２ ユキノカサガイ科の巻き貝。海岸の岩礁にすむ。貝殻は楕円形の笠形で、殻径約3センチ。表面は暗緑色、内面は光沢のある青緑色。
青蛙,あおがえる,１ アマガエル・トノサマガエルなど緑色のカエル。２ 無尾目アオガエル科のカエルの総称。日本ではシュレーゲルアオガエル・モリアオガエルなどが分布。
青学,あおがく,東京都渋谷区に本部があるキリスト教メソジスト系の私立大学。耕教学舎・東京英和学校・青山学院などを経て、昭和24年（1949）に大学となる。
青葛,あおかずら,１ アワブキ科の蔓性(つるせい)の落葉低木。他の木にからみついて伸び、葉は卵形。春、黄色の小花が咲き、実は青色。中国・四国・九州の山野に自生。２ ツヅラフジの別名。
青黴,あおかび,不完全菌類モニリア目アオカビ属（ペニシリウム属）のカビの総称。外観が青・緑色を呈し、パンなどの食品や皮革製品に生える。酵素やペニシリンの生産、チーズの熟成に利用される種もある。
青木,あおき,１ 青々としている樹木。生木。２ ミズキ科の常緑低木。暖地の森林に自生。葉は厚くつやがある。雌雄異株。春、緑色あるいは褐色の小花をつけ、冬、橙赤(とうせき)色で楕円形の実を結ぶ。庭木とされ、品種も多い。桃葉珊瑚(とうようさんご)。
青鱚,あおぎす,キス科の海水魚。全長約40センチ。体色は青みを帯びる。やぎす。
青北,あおぎた,西日本で8月から9月ごろにかけて、晴天の日に吹く北寄りの涼しい風。あおげたならい。
青桐,あおぎり,１アオギリ科の落葉高木。樹皮は緑色。葉は大形で手のひら状に三～五つに裂け、柄は長い。夏に、淡黄色の雄花と雌花がまじって咲き、果実は、種子のついた舟形のさやが放射状につく。庭木・街路樹とし、材は楽器・家具用。梧桐(ごどう)。２木崎さと子の短編小説。昭和59年（1984）発表。同年、第92回芥川賞受賞。
青金,あおきん,金と銀との合金で、銀を20パーセント程度含むもの。青色を帯び、美術品装身具などに使用。
青草,あおくさ,青々とした草。夏草。
青首,あおくび,１ アヒルの一品種。羽色は原種のマガモとほとんど同じ。２ マガモの雄。頭部が緑色をしているのでいう。
青隈,あおぐま,歌舞伎の隈取りの一つで、藍で青く顔を隈取るもの。怨霊や公家悪(くげあく)などの役柄に用いる。
青黒,あおぐろ,１ 青みがかった黒い色。２ 襲(かさね)の色目の名。表は濃い青、裏は青。３ 馬の毛色の名。黒に青みを帯びたもの。
青毛,あおげ,馬など獣の毛色の名。濃い青みを帯びた黒色。
青粉,あおこ,１ 青海苔(あおのり)を粉末にしたもの。２ クロオコックス科の藍藻(らんそう)。単細胞で寒天質中に群をなし、沼などに繁殖して藍青色を示す。３ 湖沼などに繁殖して水を緑色に濁らせる微小な藻類。藍藻・珪藻(けいそう)・クロレラなど。
青魚,あおざかな,背の色の青い魚。サンマイワシサバなど。
青鷺,あおさぎ,１ サギ科の鳥。全長約95センチ。背面が青灰色、目の後方と冠羽が黒い。水田や湖沼で魚・ザリガニ・カエルなどを食べ、木の上に巣をつくる。２ 馬の毛色の名。薄青色の毛。
青差,あおざし,青く染めた麻縄の銭差(ぜにさし)。また、それに差した銭。江戸時代、特に公儀から下賜するときに用いた。
青錆,あおさび,銅または銅合金の表面に生じる緑色のさび。空気中の水分と二酸化炭素の作用により生じるものは塩基性炭酸銅CuCO3・Cu（OH）2で、古くから緑色顔料として利用。硫黄化合物を含む環境下では、その酸化物がさらに酸化された塩基性硫酸銅CuSO4・3Cu（OH）2を生じる。
青鮫,あおざめ,ネズミザメ科の海水魚。全長約4メートル。尾びれは半月形。体色は暗青色。性質は獰猛(どうもう)。太平洋・インド洋・大西洋の暖海域に分布。肉はかまぼこなどの材料。かつおざめ。
襖子,あおし,袷(あわせ)の衣。綿を入れたものもある。
青地,あおじ,織物などの地色の青いもの。
青鵐,あおじ,ホオジロ科の鳥。全長16センチくらい。背面は緑褐色で、腹面は黄色。北海道・本州の山地で繁殖し、冬季は平地に下りてくる。あおしとど。
蒿雀,あおじ,ホオジロ科の鳥。全長16センチくらい。背面は緑褐色で、腹面は黄色。北海道・本州の山地で繁殖し、冬季は平地に下りてくる。あおしとど。
青潮,あおしお,赤潮のうち、比較的緑色に見えるもの。また、有機物の分解に酸素が消費され、酸素の乏しくなった海水が水面に上昇し、青白く見えるもの。水生生物に被害を与える。
青軸,あおじく,梅の一品種。枝若葉萼(がく)が緑色をし、花は一重または八重で純白。
青柴,あおしば,葉の青々とした柴。生柴(なましば)。
青島,あおしま,宮崎市南東の小島。奇岩「鬼の洗濯板」やビロウなどの亜熱帯植物の群落がある。周囲約1.2キロ。
青縞,あおじま,紺色で無地の木綿織物。法被(はっぴ)腹掛け足袋などに用いる。
青汁,あおじる,１ 青い汁。生の緑葉野菜のしぼり汁。２ ほうれんそうなどをゆでてすりつぶし、白味噌をまぜてこし、煮出し汁で伸ばした汁。
青菅,あおすげ,カヤツリグサ科の多年草。丘陵や低地に生える。高さ10～40センチ。葉茎は青緑色。春から夏にかけて淡黄白色の穂をつける。
青筋,あおすじ,１ 青い色の筋。２ 皮膚の下に透けて見える静脈。
青条,あおすじ,１ 青い色の筋。２ 皮膚の下に透けて見える静脈。
青簾,あおすだれ,１ 青竹を細く割って編んだ新しいすだれ。２ 牛車(ぎっしゃ)にかける、青糸で編んだすだれ。
青墨,あおずみ,１ 藍蝋(あいろう)を墨の形に作ったもの。藍墨(あいずみ)。２ 青みを加えた墨。せいぼく。
青線,あおせん,１ 青または緑色の岩石。緑泥片岩などで、庭石に使う。秩父青石・伊予青石などが有名。２ 青みを帯びた凝灰岩。室内装飾や建物の外装などに使う。
青麻,あおそ,１ 麻のこと。２ 麻の茎の粗皮(あらかわ)。麻縄などを作る。
青田,あおた,稲の苗が生育して青々としている田。また、まだ稲の実っていない7月下旬ごろの田。
青竹,あおだけ,１ 幹が青々としている竹。２ 染め色の名。鮮やかな緑色。３ 笛。
青畳,あおだたみ,１ 表が新しくて青々として見える畳。２ 波の静かな青々とした海面などのたとえ。
青短,あおたん,花札で、青色の短冊に牡丹(ぼたん)菊紅葉がそれぞれ組み合わされて描かれた札。また、その3枚がそろった役。あお。
青茶,あおちゃ,１ 一夜のあいだ灰汁(あく)に漬けたのち蒸し上げた下等な茶。２ 青みがかった茶色。
青泥,あおでい,青金(あおきん)の粉をにかわでまぜて泥状にした彩色の材料。青金泥(あおきんでい)。
青砥,あおと,色が青く、きめの細かい粘板岩で作った砥石(といし)。中研ぎに用いる。
青菜,あおな,１ 緑色の葉菜。カブ・コマツナ・ホウレンソウなど。２ カブの古名。
青煮,あおに,緑色をした野菜の色を生かして煮上げること。また、そのように煮たもの。
青丹,あおに,１ 青黒い土。２ 緑色の顔料の土。岩緑青(いわろくしょう)のこと。３ 染め色の名。濃い青に黄の加わった色。４ 襲(かさね)の色目の名。表裏ともに濃い青に黄を加えた色。
青鈍,あおにび,染め色の名。青みがかった薄墨色。仏事や喪中のときに用いた。
青葱,あおねぎ,緑の部分が多く、根元から葉の先まで食べられるネギ。京都の九条ネギなど。青ネギ。万能ネギ。関西で多く栽培される。
青葉,あおば,１緑色をした草木の葉。特に、若葉のころを過ぎて、青々と茂った木の葉。２横浜市北西部の区名。遊園地「こどもの国」がある。３仙台市の区名。市の中央部や青葉城（仙台城）を含む。
青翅,あおば,鳥や昆虫の青いはね。
青羽,あおば,鳥や昆虫の青いはね。
青蠅,あおばえ,クロバエ科のうち、緑色や青色のハエの俗称。キンバエなど。
青墓,あおはか,岐阜県大垣市にある地名。赤坂と青野の間にある。古代の宿駅で、源義朝や源頼朝が逗留した所と伝える。長塚古墳・大塚古墳などがある。おおはか。
青肌,あおはだ,１ 髪の毛、ひげなどをそったあとの青々と見える肌。２ モチノキ科の落葉高木。山地に自生。樹皮の外皮は薄くて灰白色、内皮は緑色。葉は卵形。雌雄異株。初夏、緑白色の花が集まってつき、秋に丸くて赤い実を結ぶ。材は細工物に利用。まるばうめもどき。
青鳩,あおばと,ハト科の鳥。全長約35センチ。背面は暗緑色で、胸は黄緑色。山地の森林にすみ、北海道や本州北部では夏鳥。屋久島以南に分布する同属のズアカアオバトは、これよりやや大きく、尺八のような鳴き声を出す。
緑鳩,あおばと,ハト科の鳥。全長約35センチ。背面は暗緑色で、胸は黄緑色。山地の森林にすみ、北海道や本州北部では夏鳥。屋久島以南に分布する同属のズアカアオバトは、これよりやや大きく、尺八のような鳴き声を出す。
青花,あおばな,１ ツユクサの別名。２ ツユクサの花弁からとった染料。
青洟,あおばな,子供などが垂らす青い鼻汁。あおっぱな。
青火,あおび,鬼火。幽霊火。燐火(りんか)。
青髯,あおひげ,１ 濃いひげをそったあと。２ 歌舞伎で、敵役などの顔の化粧法。もみあげからあごにかけて青黛(せいたい)を塗ってひげをそったあとのように見せるもの。３ 17世紀フランスの詩人シャルル＝ペローの童話。また、その主人公。六人の妻を次々に殺す青ひげの男。
青票,あおひょう,国会で，記名投票による表決の時，反対の意を表示する青色の票。あおひょう。
青房,あおぶさ,相撲で、土俵上のつり屋根の北東の隅に垂らす青（緑）色の房。春と青竜を表す。
青札,あおふだ,青い札。特に、天正カルタの青色の札12枚。ハウ。あお。
青窓,あおまど,ウインドウズ系のパソコンで、重大な障害が生じた場合に、白文字のエラーメッセージとともに表示される青色の画面の通称。電源や各種デバイスなどのハードウエア関係の不具合やオペレーティングシステムの破壊など、致命的な障害である場合が多い。青画面。青窓。BSOD（blue screen of death）。
青豆,あおまめ,１ 大豆の一品種。実は緑色で粒が大きい。枝豆などにして食べる。あおだいず。２ 青えんどう。グリーンピース。
青緑,あおみどり,青みを帯びた緑色。
水綿,あおみどろ,ホシミドロ科の緑藻の総称。水田沼池などに、長さ1メートルに及ぶ濃緑色の糸状体をつくり、もつれあって浮かぶ。
青麦,あおむぎ,穂が出る前の、青々とした麦。
青虫,あおむし,チョウやガの幼虫のうち、体に長い毛がなく、緑色をしているものの総称。螟蛉(めいれい)。
青紫,あおむらさき,青みを帯びた紫色。
青眼,あおめ,眼球の虹彩(こうさい)の青みがかったもの。白人に多くみられる。碧眼(へきがん)。
青目,あおめ,眼球の虹彩(こうさい)の青みがかったもの。白人に多くみられる。碧眼(へきがん)。
青物,あおもの,１ 青色の野菜。２ 背の青い魚。青魚。
青森,あおもり,東北地方最北端の県。もとの陸奥(むつ)の大半を占める。県庁所在地は青森市。
青柳,あおやぎ,１ 青々と葉をつけた柳。あおやなぎ。２ バカガイのむき身。３ 襲(かさね)の色目の名。表裏とも濃い青、または表は青、裏は薄青。春に用いた。
青山,あおやま,１ 草木が青々と茂っている山。青嶺(あおね)。２ 東京都港区の地名。江戸初期、青山常陸介(ひたちのすけ)忠成の屋敷があった。南部に青山霊園がある。
亜科,あか,生物分類学上の単位の一。必要な場合に、科と属の間に設けられる。バラ科をバラ亜科・シモツケ亜科・ナシ亜科・サクラ亜科に分けるなど。
赤痣,あかあざ,血管に異常があって皮膚に生じた赤い斑紋(はんもん)。先天的なもの。
赤蟻,あかあり,赤褐色または黄褐色のアリ。
赤色,あかいろ,１ 赤い色。また、朱色・緋色など赤系統の色。あか。２ 古代・中世の染め色の名。茜(あかね)と櫨(はじ)とで染めた、赤に黄みが加わった色。禁色(きんじき)の一。赤白橡(あかしろつるばみ)。３ 襲(かさね)の色目の名。諸説があり、表が赤、裏が二藍(ふたあい)、また、表が蘇芳(すおう)、裏が縹(はなだ)。４ 織り色の名。縦糸が紫、横糸が蘇芳のもの。縦糸・横糸ともに赤とも。５ 「赤色の袍(ほう)」の略。
赤磐,あかいわ,岡山県中東部にある市。モモ・ブドウの果樹栽培が盛ん。南西隣の岡山市のベッドタウン化が進む。平成17年（2005）3月に山陽町、赤坂町、熊山町、吉井町が合併して成立。
赤鰯,あかいわし,１ 塩漬けにし、または干して、油脂が酸化し赤茶けた鰯。２ 赤くさびたなまくらな刀のたとえ。
赤魚,あかうお,１ アコウダイの別名。２ フサカサゴ科の海水魚。東北地方以北に分布。全長約50センチ。味噌漬けや粕漬けにしたものが「あこうだい」の名で売られている。３ ハゼ科の魚。河口にすむ。全長約15センチ。体は細長く、赤色。食用としない。４ アカムツ・ウグイ・カサゴ・ヒメジなどの別名。
赤馬,あかうま,１ 赤毛の馬。２ 火事または放火をいう語。３ 月経をいう花柳界の語。
赤絵,あかえ,１ 赤色を主として彩色を施した陶磁器。また、その絵。中国では五彩という。中国の宋赤絵・金襴手(きんらんで)赤絵・万暦(ばんれき)赤絵・呉須(ごす)赤絵、日本の伊万里(いまり)赤絵・九谷赤絵の類。２ 江戸末期、疱瘡(ほうそう)よけに用いた赤1色刷りの版画。疱瘡の子に赤いおもちゃを持たせておくと病気が軽くすむという俗信から起こった。疱瘡絵。
赤蝦,あかえび,クルマエビ科のエビ。体長約10センチで、赤色。むきえびなどにして食用。
赤襟,あかえり,１ 赤い色の襟、または赤色の半襟。２ 年の若い芸妓。半玉(はんぎょく)。
赤狼,あかおおかみ,ドールの別名。
赤鬼,あかおに,仏教、陰陽道に基づく想像上の怪物。人間の形をして、頭には角を生やし、全身が赤い。地獄に住むという。
赤帯,あかおび,柔道で、九段以上の者が締める赤色の帯。
赤蛙,あかがえる,１ アカガエル科の両生類。体長4～7センチ。背面は赤褐色で、目の後方からのびて体側を走る一対の背側線はほとんど曲がらない。日本のカエル類では最も早い2月ごろに産卵。本州・四国・九州の平地に分布。にほんあかがえる。２ 無尾目アカガエル科のカエルの総称。世界に約600種、日本には約20種が分布。アカガエル・エゾアカガエル・ツシマアカガエルなど。３ 島木健作の短編小説。昭和21年（1946）「人間」誌の創刊号に掲載。前年に結核で没した著者の遺作。自らの時代への抵抗と挫折を、急流に押し流される赤蛙の姿に重ね合わせた心境小説。
赤樫,あかがし,ブナ科の常緑高木。本州中部以南の山地に生える。葉は楕円形。材は赤色で堅く、船具・農具に用いる。かたぎ。おおがし。おおばがし。くまかし。
赤柏,あかがしわ,１ トウダイグサ科の落葉高木。幹は生長が早く、葉は卵円形で、若芽は鮮紅色。雌雄異株で、夏、黄色の雄花、赤褐色の雌花を円錐状につける。本州以西に多い。昔、葉に食物をのせたので御菜葉(ごさいば)ともよばれる。あかがしわ。２ 陰暦11月1日に炊いて祝う赤飯。あずきめし。
銅色,あかがねいろ,銅のように、赤黒くつやのある色。赤銅色(しゃくどういろ)。
赤蕪,あかかぶ,根が赤色または赤紫色のカブ。あかかぶら。
赤紙,あかがみ,１ 展示中の商品の売約済みを示す札。２ 差し押さえの貼り紙の俗称。３ もと、軍の召集令状の俗称。
赤革,あかがわ,赤く染めたなめし革。
赤川,あかがわ,山形県北西部を流れる川。新潟県との県境にある以東(いとう)岳（標高1771メートル）北西麓の大鳥池に源を発し、庄内平野南部を北流して酒田市で日本海に注ぐ。長さ約70キロ。雪溶け水が豊富で、庄内平野の水田の灌漑(かんがい)に利用される。上流部を大鳥川とも呼ぶ。
赤城,あかぎ,群馬県中部、渋川市の地名。旧村名。赤城山の西斜面にある。
赤木,あかぎ,１ 皮をはぎ取ったままの木。２ 材が赤い木。梅・紫檀(したん)・蘇芳(すおう)・花梨(かりん)など。３ トウダイグサ科の常緑高木。熱帯に多く、高さは20メートル以上になる。葉は3枚の小葉からなる複葉。雌雄異株。冬、緑色の小花をつけ、翌冬、赤褐色の実を結ぶ。赤く堅い材は紫檀の代用にする。かたん。
赤衣,あかぎぬ,１ 赤色に染めた衣服。２ 緋色(あけいろ)の袍(ほう)。五位の官人の服装。あけごろも。３ 検非違使(けびいし)などの下級役人が着る赤い色の狩衣(かりぎぬ)。
赤金,あかきん,赤みを帯びた金の合金。主に、銅を25～50パーセント含むものをいう。装飾品に使用。
赤靴,あかぐつ,アンコウ目アカグツ科の海水魚。全長約30センチ。体形はアンコウに似て頭は大きく円形で平たく、体表にとげが密生し、全身赤色。東北地方以南の太平洋およびインド洋に分布。
赤熊,あかぐま,ヒグマの別名。
赤毛,あかげ,１ 赤みがかった髪の毛。２ 動物の毛色の名。赤みがかった茶色。
赤児,あかご,１ 生まれて間もない子。赤ん坊。みどりご。２ イトミミズの別名。
赤米,あかごめ,１ 赤みを帯びた古い米。あか。２ 稲の古い品種の一。小粒で細長く、種皮にカテキンが含まれ赤色をなす。祭りの供物にも用いられた。大唐米(たいとうごめ)。唐法師(とうぼし)。あかまい。
赤坂,あかさか,東京都港区の地名。もと東京市の区名で、青山まで含まれた。大使館が多い。
赤錆,あかさび,鉄などに生じる赤茶色のさび。また、その色。
明石,あかし,兵庫県南部、明石海峡に面する市。もと山陽道・四国街道の分岐点の宿駅で、松平氏の城下町。日本標準時子午線の東経135度が通る所に天文科学館がある。
赤地,あかじ,１ 織物の地色の赤いもの。また、その織物。２ 地色が赤いもの。
赤潮,あかしお,海水中のプランクトンが異常増殖して、海水が変色する現象。魚介類に大きな害を与える。苦潮(にがしお)。厄水(やくみず)。
赤鹿,あかしか,シカの一種。大形で体高1.2～1.5メートル。全体に赤褐色。広くユーラシア大陸の森林に分布。おおじか。
赤酢,あかず,１ よく熟成した酒かすを原料として作った色の濃い酢。主に鮨(すし)に用いられる。２ 赤梅酢(あかうめず)のこと。
赤砂,あかずな,金剛砂(こんごうしゃ)のこと。
赤墨,あかずみ,朱の粉末をにかわで練り固めた墨。また、その色。朱墨(しゅずみ)。
赤麻,あかそ,イラクサ科の多年草。山地に多く、高さ60～80センチ。葉は対生で、縁にぎざぎざがあり、先が三つに裂ける。茎は赤みを帯びる。夏、淡黄色の雄花と淡紅色の雌花とを穂状につける。
亜型,あがた,型の下位に位置する分類群。サブタイプ。
赤鯛,あかだい,赤い色をした鯛。マダイキダイチダイなど。
赤岳,あかだけ,山梨県北部・長野県東部の県境にある円錐(えんすい)状の火山。八ヶ岳連峰の最高峰で、標高2899メートル。山頂には高山植物が見られ、中腹は針葉樹林でおおわれている。南東麓にはレンゲツツジの群落がある。八ヶ岳中信高原国定公園に属する。名の由来は、山肌が酸化し赤褐色をしていることから。
赤襷,あかだすき,１ 若い女性などが斜め十文字に掛ける赤いたすき。２ 召集令状を受けて入隊する者が、肩から斜めに掛けた太く赤いたすき。
赤玉,あかだま,１ 赤色の玉。また、明るく輝く玉。２ 琥珀(こはく)。３ 赤褐色をした碧玉(へきぎょく)。水にぬれると赤みを増すので、庭石や水石(すいせき)などとして珍重される。佐渡などに産する。赤石。赤玉石。４ 江戸時代の売薬の名。赤色の丸薬で、癪(しゃく)・二日酔いに使われた。神教丸。
赤珠,あかだま,１ 赤色の玉。また、明るく輝く玉。２ 琥珀(こはく)。３ 赤褐色をした碧玉(へきぎょく)。水にぬれると赤みを増すので、庭石や水石(すいせき)などとして珍重される。佐渡などに産する。赤石。赤玉石。４ 江戸時代の売薬の名。赤色の丸薬で、癪(しゃく)・二日酔いに使われた。神教丸。
赤丹,あかたん,花札で、赤色の短冊に松梅桜がそれぞれ組み合わされて描かれた札。また、その3枚がそろった役。あか。
赤短,あかたん,花札で、赤色の短冊に松梅桜がそれぞれ組み合わされて描かれた札。また、その3枚がそろった役。あか。
赤茶,あかちゃ,赤みを帯びた茶色。赤茶色。
暁闇,あかつきやみ,夜明け前、月がなく辺りが暗いこと。陰暦で、1日から14日ごろまで、月が上弦のころの現象。あかときやみ。
赤土,あかつち,１ 鉄分を多く含んだ赤色の粘土。２ 関東ローム層のような風化して褐色となった火山灰層の土。３ 赤黒色の絵の具。
赭土,あかつち,１ 鉄分を多く含んだ赤色の粘土。２ 関東ローム層のような風化して褐色となった火山灰層の土。３ 赤黒色の絵の具。
赤面,あかつら,１ 赤い顔。あからがお。あかっつら。２ 歌舞伎の化粧法の一つで、顔を赤い砥(と)の粉で塗ること。また、その役柄。勇猛と奸悪の二様の性格を表したが、のちには敵役(かたきやく)の称となった。赤塗(ぬ)り。
赭面,あかつら,１ 赤い顔。あからがお。あかっつら。２ 歌舞伎の化粧法の一つで、顔を赤い砥(と)の粉で塗ること。また、その役柄。勇猛と奸悪の二様の性格を表したが、のちには敵役(かたきやく)の称となった。赤塗(ぬ)り。
赤鉄,あかてつ,アカテツ科の常緑高木。葉は卵形で柄をもつ。花は釣鐘状で、実は黒くつやがある。九州沖縄小笠原に分布。くろてつ。
赤螺,あかにし,１ アッキガイ科の巻き貝。殻高約15センチ。貝殻はこぶし状で厚く、表面は淡褐色、殻口の内側は朱赤色。暖海の砂泥地にすみ、カキやほかの貝を捕食。卵嚢(らんのう)は「なぎなたほおずき」とよばれる。肉は食用、殻は貝細工にする。２ けちな人をあざけっていう語。
茜色,あかねいろ,アカネの根で染めた色。沈んだ黄赤色。暗赤色。
赤鼠,あかねずみ,日本の代表的な野ネズミ。背は赤褐色、腹は白く、ハツカネズミよりやや大きい。
茜菫,あかねすみれ,スミレ科の多年草。日当たりのよい山野に自生。高さ約10センチ。葉は心臓形で、根元から束になって出る。春、紅紫色の花をつける。
赤禿,あかはげ,１ 頭髪がすっかり抜け落ちていること。２ 山に草木がなく地肌が見えていること。
赤旗,あかはた,１ 赤色の旗。２ 革命派の旗。共産党や労働者が掲げる旗。３ 危険信号の旗。４ 競技などで、失敗・無効を示す旗。５ 平氏の旗。源氏の白旗に対する。６ 日本共産党中央機関紙「しんぶん赤旗」の通称。昭和3年（1928）2月創刊。
明衣,あかはとり,神事・儀式に用いる浄衣(じょうえ)。もとは天皇の御湯殿(おゆどの)に奉仕する蔵人(くろうど)が用いた湯帷子(ゆかたびら)をさした。あけのころも。
赤鼻,あかはな,赤い色の鼻。特に飲酒病気などで、赤くなった鼻。
赤花,あかばな,１ アカバナ科の多年草。湿地に生え、高さ約15～90センチ。葉は長楕円形で縁にぎざぎざがある。夏、淡紅紫色の4弁花が咲く。アカバナ科の双子葉植物にはオオマツヨイグサなども含まれる。２ 染め色の名。紅花(べにばな)で染めた赤色。３ 襲(かさね)の色目の名。表は赤、裏は青みがかった紫。
赤羽,あかばね,東京都北区の地名。西部の台地は大住宅団地。荒川本流と隅田川とを分ける岩淵(いわぶち)水門がある。
赤腹,あかはら,１ ヒタキ科ツグミ属の鳥。背は暗緑褐色、腹は橙色。本州中部以北の山地で繁殖し、冬、暖地に移る。２ ウグイの別名。生殖期に腹部が赤くなる。３ ニホンイモリの別名。あかはらいもり。４ 赤痢(せきり)のこと。
赤髭,あかひげ,１ 赤や茶色のひげ。また、そのひげの人。２ 欧米人をいう俗語。３ ヒタキ科ノゴマ属の鳥。全長14センチくらい。背面が赤褐色で、雄は腹が白色でのどが黒い。習性や鳴き声はコマドリに似る。薩南諸島・琉球諸島に分布。天然記念物。
赤鬚,あかひげ,１ 赤や茶色のひげ。また、そのひげの人。２ 欧米人をいう俗語。３ ヒタキ科ノゴマ属の鳥。全長14センチくらい。背面が赤褐色で、雄は腹が白色でのどが黒い。習性や鳴き声はコマドリに似る。薩南諸島・琉球諸島に分布。天然記念物。
赤紐,あかひも,１ 赤い色のひも。２ 大嘗祭(だいじょうさい)などの神事のとき、小忌衣(おみごろも)の右肩につけて前後に垂れ下げた赤色のひも。古くは赤1色、のちには蝶や鳥を描いた赤色と黒色のひも。３ 舞人が青摺(あおず)りの小忌衣の左肩につけたひも。
赤平,あかびら,北海道中央部、空知川流域の市。石狩炭田北部の炭鉱町として発展。
赤房,あかぶさ,相撲で、土俵上のつり屋根の南東の隅に垂らす赤い房。夏と朱雀(すざく)を表す。
