name,reading,meaning
探求,たんきゅう,あるものを得ようとしてさがし求めること。さがし出して手に入れようとすること。
探究,たんきゅう,物事の意義・本質などをさぐって見きわめようとすること。
探検,たんけん,危険を冒して未知の地域に入り、実地に調べること。
短剣,たんけん,１ みじかい剣。２ 時計の短針。
単元,たんげん,一定の教育目的のためにひとまとめにされた学習計画。
端厳,たんげん,姿などが整っていて威厳のあること。また、そのさま。たんごん。
短呼,たんこ,発音しやすいように、本来は長音節の語を短音節にして発音すること。
単語,たんご,文法上、意味・職能をもった最小の言語単位。
単行,たんこう,１ 単独でおこなうこと。また、単独で行くこと。２ それだけを独立しておこなうこと。多く他の語と複合して用いる。
探鉱,たんこう,金属・非金属鉱床や石炭層・石油鉱床を探り、その位置・形・品位・埋蔵量などを調査すること。
鍛工,たんこう,金属をきたえること。また、その職工。鍛冶(かじ)。
鍛鋼,たんこう,鍛造用の鋼材。鋼塊を成形加工したもの。
嘆嗟,たんさ,なげくこと。嗟嘆。
探査,たんさ,未知の物事について、さぐり調べること。
探索,たんさく,１ 未知の事柄などをさぐり調べること。２ 罪人の行方や罪状などをさぐり調べること。
短冊,たんざく,１ 細長く切った薄い木や紙の小片。字を書いたり、しるしとして物につけたりする。たんじゃく。２ 和歌・俳句などを書くための細長い料紙。ふつう、縦36センチ、横6センチぐらいで、下絵や金銀箔で装飾を施したものもある。たんじゃく。３ 短冊のような細長い長方形。４ 書状の形式の一。書状を礼紙(らいし)で巻き、その上をさらに白紙で包んで、包み紙の上下を筋違(すじか)いに左、次に右へ折り、さらに裏の方へ折り曲げるもの。折り曲げた部分を紙縒(こより)で結び、表に名を記す。捻(ひね)り文。
炭酸,たんさん,１ 二酸化炭素が水に溶けて生じる弱い酸。水溶液としてのみ存在。２ 炭酸ガスの発泡性水溶液。天然には炭酸泉としてわき出るが、製造もされ、清涼飲料などに用いる。プレーンソーダ。
単式,たんしき,１ 単純な方式・形式。２ 競馬・競輪などの投票法（かけ方）で、1着だけを当てる方式。単勝。３ 取引の貸借記入をせず、現金の収支、商品の増減などだけを記入する簿記。大福帳・家計簿など。
単車,たんしゃ,エンジンつきの二輪車。オートバイ・スクーターなど。
炭車,たんしゃ,採掘した石炭を運ぶ箱車。
短縮,たんしゅく,時間・距離などの長さをちぢめて短くすること。また、ちぢまって短くなること。
単純,たんじゅん,１ そのものだけで、まじりけがないこと。他の要素などが混入していないこと。また、そのさま。２ 機能・構造・形式などがこみいっていないこと。また、そのさま。３ 考え方やとらえ方が素直であること。とらえ方などが一面的で浅いこと。また、そのさま。４ 条件・制限などがないこと。また、そのさま。
短所,たんしょ,劣っているところ。欠点。また特に、人の性質などのよくない面。
端緒,たんしょ,物事の始まり。いとぐち。手がかり。
嘆傷,たんしょう,なげき、いたむこと。なげき悲しむこと。
嘆称,たんしょう,すぐれたものとして感じ入ること。つくづく感心して褒めたたえること。称嘆。賞嘆。
短小,たんしょう,長さが短くて形が小さいこと。また、そのさま。
誕生,たんじょう,１ 人が生まれること。出生。生誕。２ 生まれて1回目の誕生日。３ 物事や状態が新しくできること。
単身,たんしん,１ 一人だけであること。ただ一人。単独。２ 家族のいないこと。特に、結婚していないこと。また、その人。ひとりみ。独身。
短針,たんしん,時計の短いほうの指針。時針。短剣。⇔長針。
箪笥,たんす,衣類、装身具などを収納する、木製の家具。大小の引き出しや戸棚からできている。
淡水,たんすい,塩分をほとんど含まない水。まみず。
単数,たんすう,１ 数が一つであること。単一であること。２ インド‐ヨーロッパ語などの文法で、人や事物の数が一つであることを示す語形。名詞・代名詞、およびこれを受けて変化する動詞・形容詞・冠詞などにみられる。
丹誠,たんせい,１ 飾りけや偽りのない心。まごころ。誠意。丹心。赤心。２ 心を込めて物事をすること。２ 大分の日本酒。酒名は「丹誠込めて酒造りをする」という思いを込めて命名。大吟醸酒、純米酒、本醸造酒などがある。原料米は山田錦など。仕込み水は祖母傾(そぼかたむき)山系の伏流水。蔵元の「丹誠酒類」は昭和46年(1971)地元の酒造会社3社が合併し設立。所在地は豊後大野市緒方町下自在。
嘆声,たんせい,なげいたり感心したりしたときに発する声。ため息。
端正,たんせい,姿・形や動作などが正しくてきちんとしていること。また、そのさま。
端然,たんぜん,姿勢などが乱れないできちんとしているさま。
嘆息,たんそく,悲しんだりがっかりしたりして、ため息をつくこと。また、そのため息。
探測,たんそく,物事の状態などをさぐり測ること。特に、天体・気象などの現象を観測すること。
短足,たんそく,足が短いこと。
単体,たんたい,１ 単一の物体。また、複数あるうちの、一つの物体。２ 一種の元素だけからなる物質。金・銀・ダイヤモンドや酸素など。３ 企業グループの中で、そこに含まれる一つ一つの会社のこと。
探題,たんだい,１ 詩歌で、いくつかの題の中からくじで探り取った題によって作ること。さぐりだい。２ 寺院で経典を論議するとき、論題を選定し、問答後にその論旨の可否を評定する役僧。題者。探題博士。３ 鎌倉・室町幕府の職名。遠隔の要地において、その地方の政治・軍事・裁判などをつかさどった。六波羅探題・鎮西探題・九州探題・奥州探題など。
坦坦,たんたん,１ 地形や道路などのたいらなさま。２ 何事もなく時の過ぎるさま。変化のないさま。
淡淡,たんたん,１ 色・味・感じなどが、あっさりしているさま。淡泊なさま。２ 態度・動作などが、あっさりしてこだわりがないさま。３ 水が静かに揺れ動くさま。
眈眈,たんたん,鋭い目つきで獲物をねらうさま。また、野心をもって機会をねらうさま。
探知,たんち,隠されているものをさぐって知ること。
単調,たんちょう,変化に乏しく、一本調子であること。また、そのさま。
短調,たんちょう,短音階に基づく楽曲の調子。
探偵,たんてい,１ 他人の行動・秘密などをひそかにさぐること。また、それを職業とする人。２ 敵の機密や内情をさぐること。また、その役目。スパイ。隠密(おんみつ)。密偵。
端的,たんてき,１ はっきりとしているさま。明白。２ まのあたりに起こるさま。たちどころであるさま。３ てっとりばやく要点だけをとらえるさま。４ 正しいこと。真実。
耽溺,たんでき,一つのことに夢中になって、他を顧みないこと。多く不健全な遊びにおぼれることにいう。
鍛鉄,たんてつ,鉄をきたえること。また、きたえた鉄。
単刀,たんとう,１ 一振りの刀。２ ただ一人で刀を振るうこと。
担当,たんとう,一定の事柄を受け持つこと。
単独,たんどく,ただ一人、また、ただ一つであること。他から独立していること。また、そのさま。
耽読,たんどく,読みふけること。夢中になって読むこと。
丹念,たんねん,細かいところにまで注意を払うこと。心を込めて丁寧に行うこと。また、そのさま。入念。
堪能,たんのう,１ 十分に満足すること。２ 気が済むこと。納得すること。３ 技芸・学問などにすぐれているさま。
短波,たんぱ,波長が10～100メートル、周波数が3～30メガヘルツの電波。
淡泊,たんぱく,１ 味・色・感じなどが、あっさりしていること。また、そのさま。２ 性格や態度がさっぱりしていること。こだわりやしつこさがないこと。また、そのさま。
耽美,たんび,美を最高の価値として、ひたすらその世界に心を傾け陶酔すること。
単品,たんぴん,１ 品物・商品で、一つの種類、または1個のもの。２ セットになっている品物のうちの一つ。
短編,たんぺん,詩歌・小説・映画などの短い作品。
担保,たんぽ,１ 将来生じるかもしれない不利益に対して、それを補うことを保証すること、または保証するもの。抵当。２ 債務者が債務を履行しない場合に備えて債権者に提供され、債権の弁済を確保する手段となるもの。物的担保と人的担保とがある。３ その事を保証するもの。
単方,たんほう,他の薬剤を加えず、その薬剤だけで薬を作ること。
探訪,たんぼう,社会の出来事や実態をその現場に行ってさぐり歩くこと。
短命,たんめい,１ 寿命の短いこと。若くして死ぬこと。また、そのさま。２ 物の存在期間や有効期間の短いこと。また、そのさま。３ 古典落語の演目のひとつ。「長命」「長生き」とも。三笑亭夢楽が得意とした。オチは考えオチ。主な登場人物は、夫婦者。
耽楽,たんらく,楽しみにふけること。また、酒色にふけること。
単利,たんり,元金に対してだけつける利息。
短慮,たんりょ,１ 考えがあさはかなこと。思慮の足りないこと。また、そのさま。２ 気の短いこと。また、そのさま。短気。せっかち。
淡緑,たんりょく,うすいみどり色。うすみどり。
胆力,たんりょく,事にあたって、恐れたり、尻ごみしたりしない精神力。ものに動じない気力。きもったま。
端麗,たんれい,姿・形が整っていて、美しいこと。また、そのさま。
貪戻,たんれい,欲が深く人の道に背くこと。また、そのさま。どんれい。
鍛錬,たんれん,１ 金属を打ってきたえること。２ きびしい訓練や修養を積んで、技芸や心身を強くきたえること。
田主,たあるじ,１ 田祭りを主宰する人。２ 田植えを指揮する人。たぬし。たろうじ。
田居,たい,田のある所。たんぼ。また、田舎。「筑波嶺の裾廻(すそみ)の―に秋田刈る妹(いも)がり遣らむ黄葉(もみち)手折らな」...
鯛網,たいあみ,タイを捕るのに用いる巻き網。瀬戸内海の鯛縛網(たいしばりあみ)が有名。
胎位,たいい,胎児が子宮内でとる位置。正常姿勢では頭が下になっている。
胎衣,たいい,胎児を包んでいた膜や胎盤など。後産(あとざん)として体外に排出される。ほうい。ほうえ。
大尉,たいい,１ 軍人の階級の一。尉官の最上位で、少佐の下、中尉の上の位。旧海軍では「だいい」と称した。２ 太政(だいじょう)大臣の唐名。３ 古代中国の武官名。正しくは「太尉」。
帯域,たいいき,一帯。地帯。
太陰,たいいん,月のこと。太陽に対していう。
対飲,たいいん,向かい合って酒を飲むこと。対酌。
大隠,たいいん,悟りきっていて、俗事に心を乱されない隠者。
大雨,たいう,おおあめ。豪雨。
泰運,たいうん,安らかになる気運。泰平の気運。
退嬰,たいえい,しりごみして、ひきこもること。進んで新しいことに取り組もうとする意欲に欠けること。
大悦,たいえつ,大きな喜び。大喜び。
堆花,たいか,器物の表面に有色土を筆や箆(へら)で盛り上げて、絵や文様を表したもの。また、その技法。
帯化,たいか,植物の奇形の一種で、茎・根などが扁平に広がること。ケイトウ・ヤマユリ・エニシダなどの花序では普通にみられる。石化。
滞貨,たいか,１ 商品が売れ残ってたまっていること。また、その商品。ストック。２ 貨物が輸送しきれないでたまっていること。また、その貨物。
袋果,たいか,裂開果(れっかいか)の一。1枚の心皮から生じた子房が成熟した果実。縫い目状の線に沿って裂け、種子を出す。トリカブト・シャクヤクなど。蓇葖(こっとつ)。
大化,たいか,飛鳥(あすか)時代、孝徳天皇の時の年号。日本最初の公式の年号。645年6月19日～650年2月15日。
大家,たいか,１ 大きな家。りっぱな家屋。２ ある分野で、特にすぐれた見識・技能をもっている人。３ 金持ちの家。また、社会的地位や身分の高い家柄。たいか。
大火,たいか,１ 大きな火災。大火事。 ２ 蠍さそり座のアルファ星アンタレスの漢名。
胎芽,たいが,１ 植物の芽で、養分を蓄え、地上に落ちて新しい個体をつくるもの。ヤマノイモ・ユリのむかごなど。２ 受精後第8週までのヒトの胎児。
大牙,たいが,天子や将軍の居所・陣営に立てる旗。竿上に大きな象牙の飾りをつける。
大塊,たいかい,１ 大きなかたまり。大きな土のかたまり。２ 大地。地球。３ 造物主。
大海,たいかい,１ 大きな海。おおうみ。おおうなばら。２ 茶入れの一。口が広く大ぶりで平たい形のもの。
体外,たいがい,身体の外部。
大害,たいがい,大きな損害。大きな災害。
対格,たいかく,ヨーロッパ諸語などの文法で、主に直接目的語を表す格。動作の目標や対象を表す。
対角,たいかく,四角形で、互いに向かい合う角。また、三角形の一辺に対して向かい合う角。
台閣,たいかく,１ たかどの。楼閣。２ 国家の政治を行う機関。政府。内閣。
怠学,たいがく,学問をなまけること。学校へ行くのをなまけること。
台観,たいかん,物見の楼台。たかどの。
大患,たいかん,１ 重い病気。大病。重病。２ 大きな心配事。
大汗,たいかん,モンゴル民族の皇帝に対する称号。1206年のチンギス＝ハンの即位に始まる。
大艦,たいかん,大きな軍艦。
大旱,たいかん,ひどいひでり。おおひでり。
対顔,たいがん,顔を合わせること。面と向かうこと。対面。
台顔,たいがん,他人を敬って、その顔をいう語。尊顔。
隊旗,たいき,隊と名のつく団体のしるしの旗。
大儀,たいぎ,１ 朝廷の大規模な儀式。大典。２ 大がかりな、表立った催事。３ 重大なことがら。大事なこと。４ 手間のかかる面倒なこと。骨の折れること。また、そのさま。５ くたびれてだるいこと。何をするのもおっくうなさま。６ 他人の苦労をねぎらう時の語。御苦労。７ たくさんの費用がかかる・こと（さま）。
大疑,たいぎ,大きな疑問。大いに疑うこと。
大逆,たいぎゃく,人の道にそむく最も悪質な行為。君主や親を殺す類。
大魚,たいぎょ,大きな魚。大鱗。
体協,たいきょう,アマチュアスポーツの振興により、国民の体力向上とスポーツ精神の涵養(かんよう)を目的とする組織。各競技団体と都道府県体育協会の統合組織で、明治44年（1911）設立の大日本体育協会を母体とする財団法人。
怠業,たいぎょう,１ 労働者の争議行為の一。労働者が団結して仕事の能率を落とし、使用者側に損害を与えて紛争の解決を迫ること。怠業。サボ。２ 怠けること。
大業,たいぎょう,１ 規模の大きい事業。重大な事業。２ 天下を治める仕事。帝王の事業。
対局,たいきょく,囲碁または将棋の対戦を行うこと。
対曲,たいきょく,異なる方向に伸び、しかも同時に形成された二つの山脈や弧状列島が、ある角度をなして接していること。
大曲,たいきょく,１ 規模の大きな楽曲。２ 雅楽で、規模・格式から大・中・小に分けたうちの最上位の曲。唐楽と高麗楽(こまがく)に4曲ずつある。
大禁,たいきん,重い禁制。厳しい法度(はっと)。
大愚,たいぐ,１ 非常に愚かなこと。また、その人。２ 自分をへりくだっていう語。
体腔,たいくう,動物の体壁と内臓との間のすきま。扁形(へんけい)動物以上の動物に発達し、哺乳類では横隔膜により胸腔と腹腔とに分かれる。
鯛車,たいぐるま,郷土玩具の一。張り子または木製の鯛に車をつけて引き回すようにしたもの。鹿児島県霧島市・新潟県三条市・埼玉県鴻巣(こうのす)市などのものが知られる。
大郡,たいぐん,１ 面積が広く、戸数・人口の多い郡。２ 古代の郡の等級の一。大化の制では40里の郡。律令制では20里以下16里以上の郡。
体刑,たいけい,１ 身体に損傷を加える刑罰。かつて行われていた笞刑(ちけい)・黥刑(げいけい)・烙印(らくいん)など。身体刑。２ 自由刑の俗称。
大兄,たいけい,１ 兄を敬った言い方。２ 男性が、自分より少し年上、または同輩の男性を敬っていう語。主に手紙に用いる。
大慶,たいけい,１ 大きなよろこび。この上なくめでたいこと。２ 中国、黒竜江省南西部の都市。大慶油田地帯の中心都市。石油化学工業が発達。ターチン。
大経,たいけい,１ 大きなすじみち。不変の法則。大道。２ 経書を、その分量により大・中・小に分けたとき、分量の多いもの。
大計,たいけい,大規模な計画。
帯剣,たいけん,刀剣を腰につけること。また、その刀剣。帯刀。佩刀(はいとう)。
大剣,たいけん,１ 大きなつるぎ。大刀。２ ネクタイの両端のうち、幅の広い側のこと。
大圏,たいけん,１ 大きな輪形。２ 地球表面の大円。
大憲,たいけん,重要な憲章。憲法。
大権,たいけん,明治憲法下における天皇の統治権。特に、帝国議会の参与によらずに天皇が行使する権限。
大賢,たいけん,非常に賢い人。
体言,たいげん,単語を文法上の性質から分類したものの一。自立語の中で、活用がなく、主語となることのできるもの。品詞より上位の概念を表すために用いられ、一般に名詞・代名詞の2品詞に細分される。なお、学説により、名詞・代名詞・数詞の3品詞に細分することもあり、また、形容動詞を認めずに、その語幹に相当するものを体言に含めることもある。
大言,たいげん,１ 物事を誇張していうこと。えらぶって大きいことを言うこと。また、その言葉。高言。２ りっぱな言葉。堂々とした言葉。
太鼓,たいこ,１ 打楽器の一。木製・金属製などの胴の両面または片面に皮などを張ったもの。桴(ばち)や手で打ち鳴らす。２ 宴席に出て客の遊びに興を添えることを職業とする男性。幇間(ほうかん)。３ 女帯の結び方の一。掛けを結び目の中に入れて、太鼓の胴のように丸く膨らませて結ぶもの。
対碁,たいご,囲碁で、技量が対等であること。
隊伍,たいご,兵士の組織された集団。また、そのきちんと並んだ組・列。隊列。
大語,たいご,１ 物事を誇張していうこと。えらぶって大きいことを言うこと。また、その言葉。高言。２ りっぱな言葉。堂々とした言葉。
太公,たいこう,１ 父、または祖父のこと。２ 他人の父を敬っていう語。３ 高齢者を敬っていう語。４ 釣りをする人。釣りの好きな人。
太后,たいこう,太皇太后、または皇太后の称。
対校,たいこう,１ 学校と学校とが対抗して競技などを行うこと。２ 古典などの、異本どうしをつき合わせて校合(きょうごう)すること。３ 原稿または前の校正刷りとつき合わせて誤りを正すこと。
退校,たいこう,１ 学生・生徒が在学中に中途で学校をやめること。また、やめさせること。退学。２ 学校を出て帰途につくこと。「台風が来るので早く下校させる」⇔登校。
退行,たいこう,１ 後方にさがること。２ 銀行員が仕事を終えて銀行を出ること。また、銀行員が退職すること。３ 生物の発達や進化がある段階で止まり、むしろ元に戻るような変化を起こすこと。４ 心理学で、困難な状況に遭遇したとき、精神発達上より未熟で幼稚な段階の行動を示すこと。５ 天体の逆行のこと。
大公,たいこう,１ ヨーロッパの君主の一門の男子をいう語。２ ヨーロッパの小国の君主をいう語。その国を大公国という。３ ベートーベンのピアノ三重奏曲第7番の通称。変ロ長調。1811年の作。名称は、優雅で堂々とした曲想であることと、ルドルフ大公に献呈されたことにちなむ。大公トリオ。
大功,たいこう,１ 大きな手柄・功績。２ 大規模な事業。３ 古代中国の喪服の一。粗い織り目の麻布で作り、9か月の喪に用いた。
大江,たいこう,１ 大きな川。大河。２ 揚子江(ようすこう)のこと。
大行,たいこう,１ すぐれたおこない。また、大事業。２ 天皇の死後、まだ諡号(しごう)を贈られていない間の尊称。先帝の意味にも用いる。
対合,たいごう,生物で、減数分裂の第1回分裂前期に、相同染色体が2本ずつ平行に並んで接着する現象。
大獄,たいごく,重大な犯罪事件で多くの人が捕らえられること。
腿骨,たいこつ,大腿(だいたい)骨・下腿骨のこと。
大婚,たいこん,天子・君主の結婚。
大佐,たいさ,軍人の階級の一。佐官の最上位で、少将の下、中佐の上。旧海軍では「だいさ」と称した。
胎座,たいざ,被子植物の子房内で、胚珠(はいしゅ)が心皮につく部分。
太歳,たいさい,１ 木星の異称。２ 暦注の八将神の一。木星の精で、その年の十二支と同じ方角に位置し、その方角がその年の吉とされる。太歳神。
体菜,たいさい,アブラナ科の野菜。葉は杓子(しゃくし)形で肉厚。寒さに強い。漬物などにする。中国の原産。杓子菜。たいな。
大才,たいさい,すぐれた才能・器量。また、それをもつ人。
大罪,たいざい,大きな罪。重い罪。
大冊,たいさつ,紙数が多くて厚い書物。形の大きい書物。
耐酸,たいさん,酸におかされにくいこと。
太始,たいし,いちばんはじめ。おおもと。特に、天地の開けたはじめ。太初。
太子,たいし,１ 皇位を継ぐものと定められている皇子や王子。東宮(とうぐう)。ひつぎのみこ。２ 古代中国の、天子や諸侯の世継ぎ。３ 用明天皇の皇子。名は厩戸(うまやど)皇子。豊聡耳(とよとみみ)皇子・上宮(じょうぐう)太子ともいう。叔母推古天皇の摂政として内政・外交に尽力。冠位十二階・憲法十七条を制定して集権的官僚国家の基礎をつくり、遣隋使を派遣して大陸文化の導入に努めた。また、「三経義疏(さんぎょうぎしょ)」を著し、法隆寺・四天王寺などを建立して仏教の興隆に尽くした。４ 大阪府南東部、南河内郡の地名。二上山(にじょうさん)の西麓で、小野妹子(おののいもこ)の墓、聖徳太子の廟(びょう)などがある。５ 兵庫県南西部、揖保(いぼ)郡の地名。姫路市の西隣にあり、斑鳩寺(はんきゅうじ・いかるがでら)は聖徳太子の建立といわれる。
隊士,たいし,その隊に属する武士・兵士。
大使,たいし,１ 外交使節の最上位のもの。臨時的な特派大使と常駐の特命全権大使とがあるが、普通には後者をさす。２ 朝廷・幕府などの中央政府機関の命を受けて公式に派遣される使者。３ 遣唐使の正使。
体式,たいしき,体裁(ていさい)と方式。形式。
対質,たいしつ,訴訟で、被告人・証人などの供述に食い違いがあるとき、両者を相対させて互いに言い分を述べさせる形で尋問すること。
対者,たいしゃ,向かい合っている者。対象となる者。また、対戦などの相手。
代赭,たいしゃ,１ 赤鉄鉱を原料とする黄褐色または赤褐色の顔料。中国山西省代県から産するものが有名なので、この名がある。２ 1に似た、褐色を帯びた黄色または赤色。
大赦,たいしゃ,１ 恩赦の一種。政令で定めた罪について、有罪の言い渡しの効力および公訴権を消滅させること。２ 古代の律における恩赦制度の一。八虐・故殺・謀殺などの重罪も免除するもの。
大社,たいしゃ,１ きわめて大きな神社や、由緒ある名高い神社。２ 古く、神社を格式によって大・中・小に分けたうちの第一位の神社。３ 明治4年（1871）から実施された神社制度の社格で、官幣大社・国幣大社のこと。社号としては出雲大社のみに許された。４ 島根県出雲市大社町杵築東にある神社。正称は「いずもおおやしろ」。旧官幣大社。主祭神は大国主命(おおくにぬしのみこと)。他に五神を祭る。創建は神代と伝えられ、日本最古の神社の一。農業や縁結びの神として信仰される。本殿は国宝で大社造りの典型。天日隅宮(あまのひすみのみや)。杵築大社(きつきのおおやしろ)。いずものおおやしろ。
帝釈,たいしゃく,仏教を守護する善神の一つ。釈提桓因(しゃくだいかんいん)とも。もとはヒンドゥー教の神で，雷神・武神であった。仏教に入って釈迦の成道をたすけ，仏法の守護にあたる神となった。
対手,たいしゅ,１ 相手。２ 対戦相手。
大酒,たいしゅ,酒をたくさん飲むこと。また、その人。おおざけ。おおざけのみ。
大儒,たいじゅ,すぐれた儒学者。また、大学者。
大樹,たいじゅ,大きな木。大木。
対州,たいしゅう,対馬(つしま)国の異称。
大州,たいしゅう,大きい陸地。大陸。
体術,たいじゅつ,素手、または短い武器を持ってする攻撃・防御の術。特に柔術をさす。
太初,たいしょ,天地の開けはじめた時。太始。
耐暑,たいしょ,暑さに耐えること。
退所,たいしょ,１ 勤務していた研究所・役所など、「所」のつく組織を辞めること。２ その日の勤めを終えて研究所・役所などから退出すること。３ 刑期を終えて刑務所を出ること。４ 養護老人ホーム・児童養護施設・知的障害児施設・授産施設などの社会福祉施設から出て生活すること。
大所,たいしょ,１ 小さな点にこだわらない、広くて大きな立場。２ 晴れの場所。
大暑,たいしょ,１ 厳しい暑さ。極暑。酷暑。２ 二十四節気の一。7月23日ごろ。一年のうちで、最も暑い時期。
大書,たいしょ,文字などを大きく書くこと。また、文意を誇張して書くこと。
太衝,たいしょう,陰暦9月の異称。
対称,たいしょう,１ ものとものとが互いに対応しながらつりあいを保っていること。２ 二つの図形が、点・線・面などについて互いに向き合う位置関係にあること。それぞれ点対称・線対称・面対称とよぶ。シンメトリー。３ 結晶面の間の規則正しい関係の一。結晶面のある面による鏡像、またはそれをある軸のまわりに回転させたものが、他の結晶面に一致する性質。４ 文法で人称の一。話し手（書き手）に対して、聞き手（読み手）をさし示すもの。日本語では、「あなた」「あなたがた」「きみ」「きみたち」など。第二人称。
隊商,たいしょう,砂漠地方などで隊を組んで旅する商人の一団。キャラバン。
大匠,たいしょう,技量のすぐれた大工。また、腕前のりっぱな職人。
大笑,たいしょう,大いに笑うこと。大声で笑うこと。おおわらい。
大詔,たいしょう,天皇が広く国民に告げる言葉。詔勅。おおみことのり。
大正,たいしょう,１ 年号（1912.7.30～1926.12.25）。明治の後、昭和の前。大正天皇の代。２ 大阪市中西部の区。昭和7年（1932）に港区から分区して成立。大正時代にできた大正通りからの名。３ 高知県西部、幡多(はた)郡にあった旧町名（大正町(ちょう)）。現在は四万十(しまんと)町の中央部を占める地域。
大檣,たいしょう,船の主マスト。二本以上ある場合は一般に前から二番目のもの。
帯状,たいじょう,帯(おび)のように一定の幅があって細長く続く形。おびじょう。
怠状,たいじょう,１ 平安後期から鎌倉時代にかけて、罪人に提出させた謝罪状。過状。２ 自分の過失をわびる旨を書いて人に渡す文書。わび状。あやまり証文。３ 過ちをわびること。あやまること。謝罪。
体色,たいしょく,動物の体表面の色彩。色素の存在によるものと、鳥の羽やチョウの翅(はね)のように光の干渉や回折によるものとがある。
大秦,たいしん,漢代の中国で、ローマ帝国あるいはその東方領土の呼称。
大震,たいしん,激しい地震。大地震。
対陣,たいじん,向かい合って陣を構えること。
大人,たいじん,１ からだの大きい人。巨人。２ 一人前の人間。おとな。だいにん。３ 徳の高いりっぱな人。度量のある人。大人物。４ 地位や身分の高い人。５ 父・師、その他の成人男子に対する敬称。うし。
大水,たいすい,１ 大きな河川や湖。２ おおみず。洪水。
対数,たいすう,"x＝ay（a≠1, a＞0, x＞0）という関係があるとき、yをaを底(てい)とするxの対数といい、y＝logaxと表す。xを対数yの真数という。"
大数,たいすう,１ 値の大きい数。また、物の数が多いこと。２ おおよその数。概数。３ おおよそ。あらまし。副詞的にも用いる。
対生,たいせい,葉が茎の一つの節に2枚向かい合ってつくこと。対生葉序。
泰西,たいせい,西のはて。西洋諸国をいう。
大政,たいせい,天下国家の政治。
大聖,たいせい,聖人の中でも特にりっぱな人格を備えている人。最もすぐれた聖人。
大声,たいせい,１ 大きな声。おおごえ。２ 高尚な音楽。上品な音律。
大青,たいせい,アブラナ科の越年草。高さ約90センチ。葉は互生し、長楕円形で、基部が茎を包む。初夏、黄色い花が咲く。中国の原産。葉にインジゴを含み、染料をとる。
大石,たいせき,１ 大きな石。おおいし。２ 囲碁で、長く連結している石。まだ完全に目をつくっていない場合をさすことが多い。
体節,たいせつ,動物体の頭から尾にかけて周期的に繰り返される構造単位。環形動物・節足動物に典型的にみられ、各体節の中に一つまたは数個の器官が反復して存在する。
耐雪,たいせつ,積雪や降雪に対してもちこたえること。
大節,たいせつ,１ 人の守るべき大きな節操。大切なみさお。君臣・父子・男女などの間における節義。２ 国家の存亡にかかわる重大事。
大雪,たいせつ,１ 激しく降る雪。多く積もった雪。おおゆき。２ 二十四節気の一。12月7日ごろ。
滞船,たいせん,船を港湾などに停泊させること。また、その船。
大川,たいせん,大きな川。おおかわ。大河。
大戦,たいせん,参加兵員の多い激しい戦争。また、広範囲にわたって行われる大規模な戦争。特に、第一次または第二次大戦をいう。
大船,たいせん,大きな船。おおぶね。江戸時代では一般に、回船で500石積以上、軍船で60挺だて以上の和船をいう。
大全,たいぜん,１ 十分に備わり欠けるところがないこと。完備すること。十全。２ その物事に関する事項を漏れなく集成・編集した書物。
大宗,たいそう,１ 物事の初め。おおもと。また、ある分野での権威ある大家。２ 大部分。おおかた。
大喪,たいそう,天皇の葬儀。国の儀式として内閣により執り行われる。
大葬,たいそう,天皇・太皇太后・皇太后・皇后の葬儀。
大棗,たいそう,ナツメの果実を乾燥させたもの。漢方で緩解・強壮・利尿薬などに用いる。
退蔵,たいぞう,物資・金銭などを使用せずにしまいこんでおくこと。
大造,たいぞう,大きな手柄。大きな効果。
体側,たいそく,からだの側面。
大賊,たいぞく,大変な悪事を働く賊。大盗。
対地,たいち,空中から地上に、また海上から陸地に対すること。
対置,たいち,二つの物事を対照させるようにおくこと。向き合うように据えること。
胎中,たいちゅう,女性のはらのなか。胎内。
台中,たいちゅう,台湾中西部の都市。2010年に台中県と合併して直轄市となる。米・サトウキビなどの産地。タイチョン。タイジョン。
大著,たいちょ,１ ページ数や冊数の多い書物。２ すぐれた著作物。３ 他人の著書を敬っていう語。
体長,たいちょう,動物のからだの長さ。
退潮,たいちょう,１ 潮がひくこと。ひきしお。２ 盛んだった勢いが衰えること。
大帝,たいてい,すぐれた帝王。
対敵,たいてき,１ 敵にむかうこと。敵として相対すること。敵対。２ 敵とする相手。
退店,たいてん,１ 売り上げ不振、営業方針の転換などで商売をやめ、店を閉めること。閉店。２ その日の勤めを終えて店から退出すること。また、客が店から出ること。
退転,たいてん,１ 仏語。修行を怠り、一度得た悟りを失って低いほうに落ちること。２ 落ちぶれて他の地へ移ること。３ 中断すること。４ しだいに衰えること。
大典,たいてん,１ 重大な儀式。大儀。大礼。２ 重要な法典。大法。
胎土,たいど,陶磁器の本体を形づくる粘土。
帯刀,たいとう,刀を腰に差すこと。また、腰に差した刀。佩刀(はいとう)。
泰東,たいとう,東のはて。東洋。
台東,たいとう,１ 東京都の区名。昭和22年（1947）浅草・下谷(したや)の両区が合併。上野の高台の東の意から命名。商工業が盛ん。２ 台湾南東部にある県。漢民族以外の少数民族が多い。池上郷では上質の米を産する。またサトウキビ栽培も盛んで、製糖業の中心地。タイトン。
大統,たいとう,天皇の系統。皇統。将軍など支配者の系統をいう場合もある。
